label	text
其他	帮忙看一下KY8277
其他	国际航班托运
其他	天龙航空为啥不显示
其他	无效订单
其他	查询航班乘客信息
其他	旅豆中心在哪
其他	如何预约？
其他	我想问一下 我的座位选好了吗
其他	18005505958
其他	其它渠道指哪方面？
行李限额	客服姐姐，飞机上可以带行李包吗
其他	我是在你们航旅纵横打的车
其他	手提行李
其他	无法查询票号
其他	证件校检失败
带物品登机	可不可以带单反电池
其他	显示我未乘坐
其他	添加
其他	这是小孩的，没法取消
其他	更改不了証件
其他	已经加QQ
其他	要取消
其他	100wh是10000mah吗
其他	接机没有按时到
其他	票号999-2430564927
带物品登机	野营灯可以上飞机吗
带物品登机	电动牙刷可以带上飞机吗
带物品登机	笔记本电脑可以随身携带吗
带物品登机	可以带化妆品嘛
其他	2月份的国际航班怎么不现实
其他	我在华为应用市场买的pro
其他	您好 我在网上订的座位 然后二维码什么意思呀
其他	如果我不飞行呢
其他	想选座位
带物品登机	飞科电动剃须刀能带上飞机吗？
其他	如何累积里程
其他	是航班不支持吗
其他	航班取消，无法更改值机状态
带物品登机	可可椰奶粉带上飞机
其他	停止值机
其他	我不会选座
带物品登机	随身携带香水有限制吗？
其他	国际航班？
带物品登机	飞机上能带零食吗
其他	怎么参加延误猜一猜。
其他	222
其他	如何找到机场控制人员
带物品登机	是每种化妆品不超过100ml还是所带化妆品加起来不超过100ml
其他	我可以把我手机值机取销，他手机在值机，这样可以不。
其他	客服没给我确定的信息将我拉出群
行李限额	两个人一起行李托运数可以合到一起吗
其他	注册的时候一直显示飞猪已注册过，一直登录不了
其他	打印
其他	手机不支持NFC功能是什么意思？
其他	可以添加好友吗
其他	这个怎么办？
其他	机票出了该怎么操作
遗失物品	今天收拾东西，发现邻座的书落我这，请问要怎么归还？
其他	司机可以在app接单吗？
其他	儿童的航旅怎么查
其他	ca1924是哪个航空公司的
其他	哈尔滨机场国航的值机柜台在哪
其他	上传给你行吗
其他	航班延误了，中转机票怎么办
行李限额	随身行李箱限额多少
其他	成绩证明
其他	我还多久可以升级
其他	18686606329.美卢
其他	应该怎么修改
其他	为什么不能自己操作
带物品登机	面膜可以带上飞机吗
其他	添加受让人在哪里
其他	我不是同行人，就不能为他选对吗？
其他	加入我的朋友
其他	机场怎么打发票
其他	提前买了行李托运，到时候有的退吗？
其他	机票选座
其他	我是国航
其他	兑换码有没有期限
其他	铅笔刀也不可以吗？
其他	可以带几部
其他	麻烦问下
带物品登机	洗面奶多少克都可以带吗
其他	电子账户在哪里能查看余额
其他	用名字证件号码可以认真吗
其他	你好，请问接机led功能在哪里？
其他	多少钱
带物品登机	喷雾能带上飞机吗？
其他	停止值班
其他	客票代理
其他	都是最新版本
其他	机票邮寄
其他	CA1696
带物品登机	飞机上可以带刀吗
其他	QQ群申请添加了，没有回复？
其他	我的航旅纵横，打开时跳出升级的告知，但是，点击“立即升级”无反应，使我选座等无法操作，为什么？
其他	手机值机后只能预约座位，怎么才能确认选座？
行李限额	随身携带行李有重量限制吗
其他	加入不成功
其他	登录名
其他	出票提醒
其他	行李延误
其他	显示我未乘坐
其他	航旅纵横是否有航班延误记录
行李限额	狮子航空行李额
其他	时间不对
其他	为什么不能注销
其他	你好，如何查询我的余额
其他	QQ群我问儿童预约打哪个号码没有回答的
其他	没有呀
其他	🦐能不能带
其他	接机延误
其他	国际行李
其他	错
带物品登机	登机可以带充电宝吗 多大的
行李限额	请问经济仓每个乘客可以携带多重的行李？
其他	北京首都机场的值机柜台在哪
其他	37072120000306537x
带物品登机	你好，我有一个小米移动电源，20000毫安，能带上飞机不
其他	自助选座
其他	金卡怎么办里的
其他	请问，6月8日ca1650航班登机口关闭时间是几点？
其他	可以戴隐形眼镜吗
带物品登机	电钢琴可以随身携带上飞机吗
行李限额	航空公司一个可以带几个行李箱
其他	为什么显示不是本人值机
其他	15817182788  李水良
其他	可以查询其他客人信息吗？
带物品登机	防晒喷雾可以带上飞机么
其他	车辆不到位，
其他	怎么
其他	有找到页面怎么样取消
其他	入境规定
其他	eid
其他	怎么联系
其他	请问，浦东机场有供婴幼儿休息的房间吗？
其他	昨天都可以
其他	老年人
带物品登机	无人机可以上飞机吗
行李限额	请问我的行李限额是多少
其他	携程上购机票付费后多久才能收到信息?
其他	航班信息
其他	位置已选好有二维码
其他	携带物品
其他	我小孩6岁
行李限额	国际航班小孩子（10岁）是和大人一样带行李么？
其他	Open票
其他	快点注销
其他	升仓出现重复收费
其他	航旅纵横有业内版本吗？
其他	点开以后没有座位信息这一栏
其他	境外
其他	怎么用身份证搜索航班
其他	超级经济舱和经济舱差价多大
其他	必须邮件发送信息吗？
带物品登机	化妆品登机限额是多少
其他	能不能帮忙看看机票上的名字跟身份证上面是否一致
其他	截屏使用
其他	拖运的行李交给谁
其他	为什么我填邮箱，但我的邮箱没有收到信息
其他	本人证件，本人持证照片不能上传提交现在怎么办？
其他	15808007460
其他	“通航机票“是指“通用航空公司“的机票吗？
其他	没找到个人中心
其他	没有同行
其他	如何关注其他人的行程
其他	已值机状态，可以进入候机大厅候机吗
其他	吉他
其他	可以吗
其他	eid
其他	工具箱在哪？
其他	过期的登机牌
其他	有微信号吗？
其他	只支持国内航班嘛？
其他	如何积分
遗失物品	我东西落在飞机上了
其他	济州岛
其他	袋装洗发水
其他	客房电话是多少
其他	贵宾休息室二维码在哪里找
带物品登机	上飞机能带铁锁吗
其他	兰州到乌鲁木齐要出站吗
其他	OZ362
其他	2pc
其他	客票信息怎么只有一个人
闲聊	这个在哪里
其他	请问舱位等级I是什么意思？
行李限额	登记行李限额多少
其他	川航3u8516
其他	证件格式
其他	不能确认
其他	藿香正气水
其他	飞行模式没有信号
行李限额	20kg行李箱有体积的要求吗
其他	身份证输入错误还能办理值机吗
其他	查登机口
其他	酷航行程
其他	那改了怎么办
其他	户口簿没有带
其他	哈尔滨机场
带物品登机	药水携带
带物品登机	你好，请问飞机上可以带多少葡萄酒？
其他	CA1486的准点率
其他	洗漱品
其他	那每次值机都要更换手机号?
其他	其他的都不显示
带物品登机	30mah的聚合物锂电池蓝牙耳机可以带吗
其他	解决个问题怎么这么费劲？
其他	如何申请赔偿？
其他	别人帮我订的机票
带物品登机	充电宝能带么
其他	我直机 位置选错了
其他	您好，人工
其他	怎么赔
其他	什么是通程机票
其他	是自动提取的，还是要我自己去寻找？
其他	这个已经搭乘了
其他	起飞时间
其他	认证问题
其他	同时购买的，别人的都已经出来讯息了
带物品登机	散粉可以随身携带么
其他	说在哪儿选的找哪儿
其他	鸟川航怎么无缘无故的航班取消了啊
其他	哈尔滨机场国行值机柜台在哪
其他	再查也是取消不了
其他	怎样加入微信群
带物品登机	牙膏带上飞机
其他	之前有距离起飞时间，现在没有了
其他	行程检验单
其他	审核一直没通过
其他	托运限重
其他	我想看下我买的是什么舱位，怎么老
其他	微信号？
其他	电动牙刷
遗失物品	物品遗失
其他	！！！！！！
其他	耳机
其他	怎样删除选票同行人
其他	摆渡车
其他	这就是最新版的
其他	湿巾
其他	认证身份
带物品登机	能带鸡蛋吗？
其他	在哪预约
其他	有没有 VIP 通道购买
行李限额	行李箱大小
带物品登机	可以带两部手机吗
其他	打印飞机票
其他	你好，我未出行的机票，被替换成了其他人的姓名，怎么回事
其他	是未成年人怎么办
其他	提示是你己选了
其他	水印相机
其他	eid
其他	为什么说不是本人行程
其他	国内行李
其他	登机行李
其他	航班延误
其他	如何办理
其他	信息都对的
带物品登机	周黑鸭可以随身携带上飞机吗
带物品登机	可以带多少支香烟？
带物品登机	刮胡刀可以带吗？
其他	抓紧同意下
带物品登机	香皂可以带吗？
带物品登机	可否携带干辣椒面
其他	说是我不能通过小横取消
其他	手机选座
其他	失败原因是手续未能成功办理
其他	怎么回事呢
其他	港澳通行证不能输入
其他	悉尼要怎样选择
带物品登机	睫毛膏能带吗
其他	电子回程单
其他	前序
其他	怎么更改设置
其他	查不到呢
其他	儿童可以注册吗
其他	那个eid，可以在首都机场T3用么？
行李限额	二十斤可以带吗
带物品登机	2万毫安的充电宝能随身带上飞机吗？
其他	名字出错
其他	乌鲁木齐开通网上值机权限的航空公司
其他	电子客票信息
其他	专车问题
其他	请问我的常旅卡还能把之前的航程积分到卡里吗
行李限额	20寸箱子可以带上飞机吗
其他	手机选坐
其他	你好孩子的可以同一个电话出
其他	怎么添加航旅卡就说我密码错误
其他	人工电话吗？
其他	经济舱编号
其他	主要是已预约了一张
带物品登机	可以带电动剃须刀吗
其他	联系人
带物品登机	鸡可以带上飞机吗
其他	多长时间能修改完成
其他	这样添加人
其他	已认证的账号想删除添加的人，可以删除吗
其他	添加身份，可以添加几个
其他	我的已经是最新版了
其他	跟携程客服人工也确认过已经取消
其他	为什么显示不了intinary number
行李限额	携带行李
带物品登机	上飞机能带代煎中药吗？
其他	电子客票是什么
其他	你好，人工电话
带物品登机	万花油可以带吗
其他	为什么审核中
带物品登机	带电池的风扇可以带上飞机吗
带物品登机	护手霜能带上飞机吗？
其他	怎么回事啊
其他	人工？
其他	我还用取登机牌吗？
其他	美国航空
带物品登机	充电宝的数字模糊了可以带上飞机吗
其他	可以离线使用吗
其他	我没有退票
其他	工具箱在app哪个位置
其他	这是什么意思呢
其他	常客旅行卡
其他	7.82E+12
其他	要修改的手机号被注册过了
其他	我还有一个认证不出
其他	能打电话办理吗
其他	为什么电子登机牌得登机口一直在变
带物品登机	可以带香烟吗
其他	俄航空的怎么看不见出行信息
其他	常客卡类型
其他	没有啊，是一致的
其他	eld
其他	898-5519043510
其他	幼儿
其他	可以分期购机票嘛
带物品登机	骨灰盒可以带上飞机吗
其他	看得懂吗
其他	如何区分经济舱
其他	付费升舱
其他	为什么没显示
其他	烦人
其他	Pro
其他	亲，在那里换登机牌
其他	添加不了
其他	姓名长度太长
带物品登机	请问冰鲜三文鱼肉带冰块能过安检?
带物品登机	摸脸油可以过安检吗
其他	着急用呢，什么时候能解决啊
其他	这是啥情况
其他	784-5517691918
其他	转机的值机
其他	显示常旅卡级别不对
其他	没有找到工具箱
其他	为什么倒不进来国际航班行程
其他	这就是提示
其他	是最新版本
其他	添加不了
其他	错误3121
其他	电话预约电话号码多少
其他	我卡包里面航空公司的卡里面没有里程积分。
其他	你好，群里一直不通过
其他	怎么领取会员卡
其他	旅豆提取行程
其他	我想打人工
其他	、这两个号码都没有啊
其他	人工号码
带物品登机	膏状药可以携带吗
其他	飞机可以大骨灰吗？
其他	头等舱有几排？
其他	工具箱在哪？
其他	你们内容应该增加催促客人登机提醒
其他	已经是最新的版本了
其他	备降
带物品登机	花露水和香水可以带吗
带物品登机	武汉飞往海口的飞机，能带香肠吗
其他	？！！！！！！
其他	怎么用他人护照查询
其他	航空公司没有权限的 我问了
其他	厦门航空
其他	飞行大师
其他	其他旅客行李在我这里
其他	工具箱在航旅纵横的哪里
其他	中华航空
其他	腊肉呢
其他	海南航空值机
其他	能到一万毫安的移动电源吗
其他	手机选座
其他	自助值机
其他	空中模式
其他	不可托运的物品？
其他	24寸可以吗
其他	g
其他	机场不受理
其他	姓名：杨慧芳，证件号：EC3907508
带物品登机	可以带化妆品吗
其他	订座位
带物品登机	充电宝可以带上飞机吗？
其他	手机选座
其他	最多可携带几条
其他	是否可以为6岁儿童申请账户
其他	是否可以APP软件操作？
其他	有没有人工
其他	更改身份信息
其他	最早的行程
其他	旅豆是什么
其他	FU7501
其他	什么情况
其他	入境
行李限额	随身携带上飞机的行李重量
其他	怎么查订了几张票
其他	英文拼寫不一樣
其他	2011年的
其他	国际机票
其他	旅豆在哪查
其他	头等舱
其他	认证证件格式
其他	需要修改的手机号已被注册
其他	从新选座
行李限额	一个人可以带多少行李
其他	为什么我用不了电子客票？
其他	NFC是什么！
带物品登机	防晒喷雾可以携带吗
其他	本次航班延误没有
其他	升舱位
其他	7号毕节飞广州的
其他	99
其他	95557 NS
其他	如何加钱选好座位
其他	飞行大事记
其他	弹力素
其他	你好，为什么是我的身份证号码，别人的名字
其他	值机柜台
其他	享有头等舱服务
其他	你真美
行李限额	行李可以带洗发水吗
其他	工具箱按钮在哪里？
带物品登机	路由器让不让带
其他	航空
其他	航班是明天上午8点15
其他	航旅纵横第一次使用，怎么进行账户充值呢？
其他	南方航空每个礼拜有多少趟去台北桃源的航班
其他	港澳
其他	P是什么仓
其他	易捷航空
其他	晚点多长时间可以获得索赔。
其他	如果超过值机的时间 可以拿票登机吗
其他	哈尔滨机场吸烟室
其他	护照
行李限额	境外行李额限额
其他	这几天有行程吗？
其他	怎么查我证件已经添加其他账号了呢？
其他	航旅纵横pro哪些项目需要收费？
其他	如何处理
其他	带婴儿坐哪个位置好
带物品登机	化妆品携带
其他	为什么显示预约值机
其他	想确认一下
其他	为什么没有选座
其他	我已经下载航旅纵横了
其他	微信客服端
其他	取消不了直机
遗失物品	但是找不到界面
其他	但是我忘记之前航班的信息了
其他	儿童的出生证明号怎么填写
带物品登机	蚊怕水可以上飞机吗？
其他	？？？？？？
其他	工具箱的手机选座卡片
其他	QR1409
其他	充电宝毫安
其他	能问一下旅游金如何使用
其他	😡
其他	如何取消行程证明
带物品登机	iqos电子烟可以带上飞机吗？
其他	从北京去吉隆坡
其他	QQ，没有用，有事情向你咨询一下
其他	怎样联系机组人员
其他	eid
其他	失物
其他	我明天早中午乘坐九元AQ1120
其他	开票
其他	这个可以托运吗？
其他	携带的儿童非亲属可以么
其他	上航呢？
其他	哈尔滨机场的值机柜台在哪
其他	麻烦尽快回复
其他	我想查询预订编号
行李限额	20寸拉杆箱能随身携带上飞机吗
其他	怎么看我未来的
其他	电子票
其他	100Wh是什么意思？
其他	辣椒面呢
其他	为什么看不到卡号？
其他	微信如何反馈
其他	遮阳伞
其他	是随时办理还是需要提前一天办理
其他	怎样可以看到航班机型
其他	不是同航班
其他	W代表什么座位
其他	有微信群嘛
其他	护照可以代替身份证吗
其他	没有这个预定啊
其他	首都机场有几个航站楼
其他	延误一小时
其他	认证有误
其他	这个可以带吗
其他	解除他人的绑定
其他	咋么退钱
其他	国外航空为什么查不下
其他	我帮客户订的机票 客户那边没收到
带物品登机	可以携带多少容量的香水上飞机
其他	😓😰
带物品登机	鼻炎用的喷雾剂可以随身携带吗？
带物品登机	托运酒数量有什么限制？
其他	。。。。
其他	蓝牙
其他	你好，国际航空公司怎么查看
带物品登机	可以带照相机上飞机吗
其他	苹果钱包
带物品登机	可以带充电宝上飞机吗？
其他	怎么添加人
其他	vj5282怎么查不到
其他	工具箱怎么进入？
带物品登机	充电宝可以随身携带吗
其他	航旅不能用了
其他	eid
带物品登机	1斤蜂蜜能随身携带上飞机吗?
其他	升级
其他	经济舱在哪
其他	查同机旅客
其他	首页
其他	我的航班值机开始了，但点进去一直显示连接超时
带物品登机	液体药水有什么限制吗
其他	17点20分飞到石家庄的是哪个航班
其他	160Wh是多少毫安
其他	群加了。请通过
其他	如何加盟司机
其他	什么情况
带物品登机	充电宝可以放在行李箱托运走吗
其他	可以添加几位
其他	用车
其他	行程删除
其他	旅豆兑换奖品地址修改
其他	截屏
其他	换登机牌
其他	怎么预定
其他	没有登机口
遗失物品	身份证丢了怎么办
带物品登机	50ml喷雾能直接上飞机吗
其他	为什么pro版只提取了2016年以后的行程
其他	航行记录
行李限额	手提行李限额吗
其他	别人帮我买过机票
其他	如果把自己历年来的行程输入
其他	电子二维码登机牌
其他	是手机认证
其他	我国际航段不显示
其他	100ml算吗？
其他	在哪可以评分
其他	托运物品数量
其他	可以查询我是否有过预订
其他	你们对应也太慢了
行李限额	行李箱的大小有规定吗？
其他	支持香港航空不?
其他	香港人
带物品登机	飞机上可以带打火机吗
其他	我也想问一下保存下来的登机牌是否用
其他	锂电池
其他	座位图有吗
其他	我的国际航班值机选座
其他	始终取消不了
其他	工具箱在哪个位置
其他	如何绑定行程
其他	没看工具箱
其他	在身份认证时，要求用微信或支付宝
其他	哈尔滨机场有吃饭的地方嘛
其他	怎么老不对
其他	在哪订
其他	为什么关注不了
带物品登机	行礼箱可以带电吹风机吗？
其他	头等舱（A）是什么意思
其他	是你们纵横官网发的
其他	我在手机在线值机了，为什么退出去了，还是显示没有值机。
其他	15号航班什么时候可选？
行李限额	行李限几件
其他	不是英文证件是身份证名子
遗失物品	丢失物品
其他	超级经济舱
其他	怎么购买
其他	添加的同行人是一个学生，没有手机号，可以吗？
其他	有没有人工
其他	这么认证
带物品登机	我7/17号乘国航从美国纽瓦克机场飞北京，我可以提着一个工艺钟以替代手提行李上飞机吗？我是公务舱
带物品登机	飞机上可以带多少毫升液体
带物品登机	飞机上能带粽子吗
带物品登机	您好，我想问一下38寸的吉他能带上飞机么
其他	哈尔滨机场的值机柜台在哪
其他	怎么升金卡
其他	空中飞人
其他	同行人的客票怎么查？
遗失物品	身份证遗失
其他	怎么注销不了帐号
其他	防晒喷雾
其他	可以扫码登机吗
其他	值机选座
其他	微信怎样反馈
行李限额	买行李额
其他	怎么回事啊
其他	没有看到飞行模式入口照相功能。
带物品登机	面膜可以带上飞机吗
带物品登机	隐形眼睛液能上飞机吗
其他	18624019086
其他	你好   我四月十四日由青岛飞香港、再由香港飞伦敦 ，怎么没有积分
其他	企业合作
其他	能增加吗
其他	飞机上可以开机吗
其他	预定选座
其他	14岁坐飞机
带物品登机	携带胰岛素
其他	紧急
带物品登机	液体不超过多少毫升
其他	如果知道本次航班空乘人员姓名
其他	航旅登机牌
其他	国泰可以吗
其他	机票信息是实时更新吗
带物品登机	移动电源可以携带吗
其他	希望人工出来回答问题
其他	酒呢？
其他	之前手机号忘记怎么办
其他	预订
其他	有付款没有反馈
其他	如何有贵宾服务？
其他	南航用教师资格证，可以打折吗？
其他	8.52E+12
其他	一直无法显示
其他	显示已出票
带物品登机	请问从上海去深圳的航班，要带一只5 KG内的狗狗，需要准备什么证件呢？
行李限额	行李额可以共用吗
其他	首页行程哪里去了
其他	是十周的小孩
其他	首页服务推荐
其他	这个软件
其他	是啊！我在成都机场T1
其他	有没航空积分累积
其他	航班取消了然后怎么办
其他	为什么出国的信息没有显示
其他	怎么添加孩子信息呢？
其他	为什么选好座位提交后，刷新只显示成功一个人
其他	eid
带物品登机	相机可以带吗
其他	那大于2岁，比如2岁零1个月呢？
其他	首约送机服务
其他	为啥显示非本人
其他	医生处方证明给谁看
其他	2011年行程
其他	怎么解决
带物品登机	托运的液体有什么要求
带物品登机	护肤品乳液可以带吗
其他	添加不了
带物品登机	有汤的小龙虾尾可以带上飞机吗
其他	没收到
带物品登机	充电宝可以随身携带吗？
其他	鲜花
其他	如何选定座位
其他	预订座位
带物品登机	智能手环可以带上飞机吗？
其他	值机为什么值完了一个另一个显示未开放
其他	怎么查未出行的车票
其他	如何查询已坐过航班的座位号
带物品登机	移动电源充电宝携带标准
带物品登机	洗面奶可以带上飞机吗
其他	国外的里程为什么没有
其他	延误
其他	查询进港信息
其他	你好西宁机场有住处吗
其他	电池
其他	从哪里查到我的转让人
带物品登机	剃须刀可以携带不
其他	随身带膏体状物体没问题吧
其他	西安打印机票
其他	卡包入会手机是久号码怎么办
其他	我的姓是徐xu
其他	加了
其他	旧护照
其他	回程单
其他	电子登机牌 凭证
行李限额	登机箱是多大
其他	座位号
其他	这里没有吗
其他	如何取消头像
其他	为什么没有自动获取
其他	个人中心在吗
其他	为什么有其他的行程
其他	怎么总这样
其他	退款什么时候到
带物品登机	花露水  携带
其他	就在你们这上面选的为啥取消不了
其他	联系电话
其他	积分卡如何升级
其他	旅豆中心在哪里？
其他	没有找到什么更新
带物品登机	飞机可以带鸡蛋么
其他	计费标准是怎么计算的？
其他	电子乘机牌
其他	机票搜索原来可以看到舱位，怎么现在看不到了
其他	为什么查不到郑州机场的出港信息？
其他	怎么找到人工电话
其他	下午4点多的飞机
其他	不用带全本吧
闲聊	你会什么
其他	北京首都机场有哪几个航站楼
其他	这个账号能退钱吗？
其他	想了解加入行程
其他	航班延误会提早那
其他	悦道退款
行李限额	坐飞机行李重量不超过多少可以带上飞机
其他	没有选坐
带物品登机	花露水携带
其他	接机服务
其他	未满十八岁 没有银行卡
其他	河北航空
其他	为什么要收我钱？
其他	如果航班取消
带物品登机	带化妆品的规定
带物品登机	充电宝可以带飞机上吗
带物品登机	蓄电池小风扇能带上飞机吗
带物品登机	飞机带烟能带多少
其他	请发送一下我之前的选座记录
其他	再带上出身证明，不会影响登机吧？
带物品登机	你好，乌龟可以带上飞机吗？
其他	电子版行程单
行李限额	我想查我的航班行李限额
遗失物品	东西落飞机上了
其他	eic
其他	怎么办理
其他	以前都是可以的
其他	这个是什么意思
其他	怎么预定
带物品登机	手机关机可以放在行李箱里托运吗？
其他	家人行程
其他	请问怎么查票？
其他	2008年行程
其他	麻烦尽快给我确认
其他	有亚洲航空吗
其他	出票了没
其他	那为什么提示该乘客航班与本人不同
其他	飞机类型
其他	航班取消了怎么办
其他	延误
其他	哪里有打折机票
其他	步骤
其他	联系人
其他	证件格式
其他	航旅众横上看不到
其他	我给小孩取消了，可现在提示我没成功
带物品登机	日抛隐形眼镜可以带么？
其他	土耳其航空
带物品登机	生鲜瓜果能过安检随身携带?
遗失物品	丢失物品
行李限额	携带行李
其他	加完了，请验证一下
其他	你能告诉我工具箱在哪个页面吗
其他	9号的航班
其他	牙膏
其他	活体小动物
带物品登机	吉他可以拿上飞机吗
其他	机场控制不可选座
其他	删除问题
其他	麻烦问问用着好好的
带物品登机	飞机上能带熟的咸鸭蛋吗
其他	在那选座明天飞机位
其他	还没有同意
其他	请问昆明到宁波的距离是多少
其他	如何点票
其他	民航出行小常识
其他	我的为什么不显示呢
其他	请问如何避免自己的行程被旧设备的使用者看到？
其他	票号
其他	zipper
其他	身份证已经认证，帮我查看登陆账号
其他	新加坡航空
带物品登机	你好。国内航班随身携带香烟，多少？
其他	飞机能蜂蜜
其他	为什么值机时显示“校验可疑旅客”
其他	为什么刚刚下单买的6.20号绵阳飞昆明没有显示
带物品登机	化妆品可以拿透明旅行瓶装吗
其他	国内航班
带物品登机	电动牙刷可以带上飞机吗
其他	会话失效是什么意思
带物品登机	国际航班可以携带真空包装袋和真空泵吗
其他	北京飞澳门
带物品登机	隐形眼镜护理液可以带上飞机吗
其他	成员
其他	我现在Fm836怎么没有显示啊？
其他	交友群怎么加入
其他	我要查JD55航班延误信息
其他	逾重行李
其他	客票号9993410696824
带物品登机	化妆品能带上飞机吗
其他	飞机选座攻略
其他	长春
其他	飞机餐某方面
其他	东航万里行密码
其他	为什么有的做不能选？
其他	已经出票的机票上身份证号码写错了怎么办
其他	厦门到张掖的航班
其他	之前看下去什么舱位都有，一目了然，现在有些舱位都看不到了，好比如海航的Q舱，南航的S舱，现在都看不到了，连头等舱的打折舱都看不到了
其他	怎么差机票
带物品登机	2万毫安的充电宝能带上飞机吗？
其他	eid
其他	常客卡类别
其他	在线选座位
其他	普通版和pro版本
其他	那充电宝呢
其他	再哪个界面可以选座位？
带物品登机	你好！充电宝能带多大？
其他	旅行箱
其他	添加成功后还是不显示
其他	在哪里下载航旅纵横app
带物品登机	飞机能带水果么
其他	电客服话多少
其他	飞澳门算不算国际航班，一般是要提前3小时啊？
其他	旅豆能干嘛
其他	下周青岛～拉萨贡嘎临沂～拉萨贡嘎济南～拉萨贡嘎哪里有
其他	查询次数到达上线
其他	哈尔滨机场有星巴克吗
其他	国际部分只能手动添加？
其他	值机人数
其他	你好，手机不支持NFC，能开eID吗
带物品登机	弹力素可以带么
其他	没有预留31K？现在该如何更改？谢谢
其他	泰国的航空怎么没有
其他	CA1956
其他	行程校验单
其他	登机牌上有什么信息
带物品登机	医用拐杖能上飞机吗？
其他	人工给我回复
其他	获取个人乘车证明
其他	您这边可以帮我看下吗
带物品登机	金属玩具枪可以带上飞机吗
其他	春秋怎么看不出
带物品登机	可以带充电宝吗
其他	笔记本电脑电池需要卸掉吗
其他	联系电话
其他	随身可以携带什么
其他	点了也取消不了
其他	是自动提取的被我删除了
其他	哈尔滨机场的值机柜台在什么地方
带物品登机	20800毫安的充电宝可以带上飞机吗
其他	EID
带物品登机	国航班机小孩的滑板车能带上飞机吗？
其他	我的航班取消了
其他	长春春没有3号
带物品登机	请问飞机上让带液体嘛
其他	9.99E+12
其他	怎么用Pro版
其他	如果因为前一趟航班延误，影响赶下一趟飞机怎么处理？
其他	理赔
带物品登机	充电宝每人可以多大的？
带物品登机	化妆品可以带多少上飞机
其他	同行的其他伙伴都可以取消，仅一人不可更改是为什么？
其他	旧护照
其他	人工问答
其他	航班取消证明怎么打印
其他	你看一下截图
带物品登机	请问下国内航班可以带几条香烟
其他	在这里办理完直机可在在机场补登机牌吗？
其他	经停
带物品登机	退热贴可以带上飞机吗
其他	航班取消后自动退款？
其他	WIFI
遗失物品	物品丢失
其他	刚注册进来
其他	我添加了，但是又显示重复
带物品登机	请问随身携带液体有什么规定
带物品登机	粉底液能不能直接带上飞机
其他	美国国内航程
其他	无法选择怎么办
其他	工具箱的时候提前卡片在哪里？
其他	出票
其他	华夏航空
其他	ka636
其他	机场地图
其他	为什么限制
其他	在这里不能解决吗
其他	没有这些页面如何处理？
其他	领取登机牌
带物品登机	熟鸡蛋可以带上飞机吗
遗失物品	找不到了
其他	我的凤凰知音卡里程怎么不显示？
其他	以前的行程
带物品登机	移动电源上没有显示电源容量，只有额定能量为18.5WH，可以上飞机吗
其他	浙江附近哪里飞三亚便宜
其他	化妆水
其他	还是无法添加
其他	哈尔滨机场东航值机柜台
带物品登机	化妆品要带有ml标识的吗
带物品登机	充电宝最大能带多少毫安
带物品登机	乌龟可以携带吗
其他	待出行怎么看不到
其他	值机记录
其他	西藏航空手机值机
其他	人工安检
带物品登机	锂电池规定
带物品登机	乘坐飞机可否携带熟食粽子
其他	请问用护照在美国买的机票行程单为什么不显示啊？
其他	有线耳机
其他	尽快
带物品登机	蓝牙耳机可以带飞机上不
其他	手机选座
带物品登机	请问乘坐飞机时可以带化妆品吗？
其他	团队机票是否显示
带物品登机	国际航班可以带杨梅上飞机吗
其他	麻烦后台帮我改一下
其他	那为什么我朋友的显示
其他	为什么只有这2个座可以选
其他	但是可用里程是0
其他	你好，分装瓶容量不超过100ml，但是上面没有显示多少毫升，可以带吗
其他	我坐的是首都航班
其他	泰国航空不支持吗
其他	价格监控
其他	里程可以延后吗？
其他	一直延误
其他	我朋友家小孩都选起了的呀
其他	我没有购买今天的航班
其他	我之前用支付宝注册了航旅纵横
其他	宠物投运
其他	雷达
其他	可以随机
其他	无线网
带物品登机	充电宝用多大的
其他	休息室
带物品登机	蝴蝶酥可以带上飞机嘛
其他	这个是英
带物品登机	携带液体要求
其他	哈尔滨机场几个航站楼
行李限额	多少寸行李箱上飞机
其他	怎么删除
其他	怎么解决
其他	可以买吗
其他	这是我自己的行程
其他	认证证件
其他	小孩机票
其他	能赔吗
其他	怎么没有显示
其他	没有显示
其他	？？？？？
其他	怎么分享
带物品登机	湿巾可以带上飞机吗？
其他	手提行李
其他	工具箱在哪选
其他	真人
其他	出现其他行程的原因
其他	打印机票
带物品登机	电池能带上飞机吗
其他	电子票
其他	CZ
其他	失物
其他	我己反复操作了十几次了，无法加载，
带物品登机	可携带的酒
带物品登机	25000的充电宝可以随身携带吗
其他	进入常用联系人
其他	MU9755   14号航班飞香港
其他	HU7696
其他	不是机票
其他	网上值机
其他	携带婴儿
其他	6月11日
其他	电子客票号是什么
其他	客票信息显示舱位等级为经济舱（K） 手机值机时选择座位 能选舱位等级为经济舱（Y）的吗
其他	退换
其他	紧急
其他	找不到页面啊
带物品登机	托运对化妆品有没有什么要求
其他	你好我要给孩子补一张票怎么办理？
带物品登机	从宜昌到贵阳的飞机可以随身携带腊肉，豆豉吗？
带物品登机	护肤品有限制吗
其他	下方没有取消的显示
其他	说些没用的
其他	买的经济舱显示头等舱
其他	通航飞机什么意思
其他	行程提醒
其他	我给忘记了
其他	没安检显示已安检
其他	套餐价啥意思
