label	text_a
3	值机
14	蜂蜜1斤，不托运，随身携带，可以吗?
57	携带行李
23	这种情况怎么取消值机
98	为什么我添加了同行人，在信息里找不到，再次添加又说存在着呢
14	非液体药物可以携带吗？
3	托运行李
24	在吗
14	请问乘坐飞机时可以带化妆品吗？
26	你好，我要值机的时候要连朋友的一起值机怎么办理
3	浦东机场卫星厅九月几号使用
2	团队订票 值机
3	老年人的健康证明需要哪儿出具
3	人工
69	怎么查询朋友的航班
1	我要改期
51	14:15的航班截止办理托运
3	东航
9	约车可以开发票吗
2	怎么定往返票
3	请问昆明到宁波的距离是多少
23	我要从新选座
24	你好
74	忘记就账号了，认证不了怎么办？
42	护照乘坐飞机
2	我最近购买了两趟飞机票，但只显示一趟可选座，后面的那趟如何选座？
3	步骤
56	你好，为什么证件号码一致，但是行程显示不出来
3	航班延误
3	eID
3	那为什么提示该乘客航班与本人不同
102	电子登机牌没有扫描可以用嘛
3	ca959
17	我近期的飞机发票去哪里找？
3	人工
24	你好
23	怎么取消值机
3	人工
14	鼻炎用的喷雾剂可以随身携带吗？
60	由北京到伊斯坦布尔是土耳其航空，能提前值机吗
50	儿童户口本丢失怎么办理登记手续
0	如何删除其他乘客信息
7	明天的飞机怎么不能选座啊
24	你好
3	哈尔滨机场
51	最晚托运时间
2	小孩要买票
56	行程没有更新
3	怎么用Pro版
5	关闭行程保护还是无法值机
28	取消值机操作不了
3	这里没有吗
3	户口簿选身份证可以吗？
28	为什么取消不了值机
3	航班是明天上午8点15
31	行李托运两个人的限额可以一起用吗
49	为什么我的国际航班没有在行程里
3	6.61231E+12
26	如何添加家里人登机
3	提示空号是什么原因？
30	我想查我的机票动态
3	首都机场几个航站楼
30	查看全部机票订单
148	查询电子行程单
91	为什么我没有开启却被行程保护无法值机？？？
3	机冀
60	可以预约登机选位吗
3	我要查JD55航班延误信息
128	更改座位
14	干电池可以随身携带马
1	改签
5	我为什么不能值机？
109	修改不了证件
128	我的航班取消，重新补班，如何选座位
181	厦航办理无成人陪同登机方便吗？
69	能用身份证查询机票？
3	工具箱在哪，没找到
3	与主乘客是同航班同舱位才可以帮助选票对么
30	别人呢帮我订的机票怎么查
13	座位号怎么选
6	人工服务
3	充电宝 使用
3	人工
3	工具箱在哪里
3	华夏航空
3	总说我电话不对
3	升舱
30	怎么查以前的国际航班
17	托运行李后，发票在哪里打印
8	如何删除认证的护照
1	手机值机后 是否可以改签？
3	名字出错
6	你们客服电话多少
13	在哪里选座
89	机票在哪里可以打印出来
6	人工客服
16	临时身份证明
49	国际航班不会在行程中显现出来？
3	能带啥
2	怎么订票呢？
17	机票得发票
182	iphone，为什么把登机牌加入到卡包，会卡死
33	投诉你！
3	必须邮件发送信息吗？
6	人工服务
2	订机票可以吗？
154	已经删除的行程还可以重新添加吗
38	HU7869有没有餐饮
8	删除证件
3	一定要加入QQ群吗
49	国泰航空航空行程看不到
3	在吗?能否回答一下上述问题？
3	app上值机了，在机场的自助机上无法打印等机票
3	充电宝
3	哈尔滨机场吸烟室
3	充电宝
6	打电话给我！18906015066
35	为什么未来行程这里找不到
3	可以把正常机票改为open吗
6	客服人工电话是多少
128	没有换座选项
197	我出镜有食品不能带走，我想存放
3	我在华为应用市场买的pro
24	在吗
115	取消值机还可以重新选座位吗
74	认证不通过
3	人工
3	账号是什么
24	你好
56	为什么没有我的行程？
3	机场地图
55	天津航空公司的客服电话多少
11	儿童值机怎么办
21	怎样才能知道我的护照是认证成功？
79	用手机办理值机后，还可以办理行李托运吗？
3	选座位号
1	您好，请问飞机票可以改签吗
3	如何增加旅豆？
2	怎么查询机票预订信息
17	我需要机票的报销发票
3	选座位
6	人工服务
3	你的QQ人在那
5	手机不能选座怎么回事
3	为什么查不到郑州机场的出港信息？
80	什么不能托运
59	那个人可以带多少东西上飞机
1	我要改签机票
71	定型喷雾可以托运么？
3	航班延误了，中转机票怎么办
1	你好，如何改签
44	没订过的航班出现在航旅上了
12	如何帮别人值机
49	为什么我国际航班没有显示
5	你好，现在怎么不能在线办理值机
22	输入正确的航班信息和个人护照信息后，为什么显示非本人行程
14	乌龟能携带吗
11	携带0-2岁婴儿如何值机
23	航班取消，如何取消原有值机？
24	你好
56	今年3月的飞行记录怎么也没有
28	取消不了值机
3	海外机票
30	囯际航线怎么查？
72	我添加常用人信息时。儿童的出生证明添加不成功。
3	为什么反馈不了问题
56	预定了机票，怎么不显示待出行订单？
158	帮朋友在我手机上值机，我们一起的，一个值机二维码可以同时过我们几个人嘛？
3	黄色字体
3	为什么没有自动获取
14	充电宝可以携带多少毫安的
11	儿童值机
11	为什么孩子的身份证值机值不了？
56	为什么只能添加自己的行程？
17	报销发票在哪开
11	儿童选座
28	无法取消值机
30	可以帮忙查下航班信息那
13	首页手机选座在哪里
5	刚刚选了值机显示失败
11	携带刚出生37的宝宝该如何值机
11	为什么小孩不能在App上值机？
3	小孩为什么不可先位置
43	南航cz8371不可以吗？手机值机
13	怎样才是选座成功
24	你好！
71	矿泉水可以托运吗
26	如何多人选座
3	？
5	我填好了内容啊，可是不让我选了座位呀。
8	删除证件
7	开放选座预约选座没有自动办理
14	固体的火锅底料可以带么
13	不懂从哪里办理值机
49	国际航班能查到吗
3	座位数字从小到大的飞机从前到后对吧
14	锂电池规定
14	飞机可以带化妆品吗
3	换飞机
7	我想了解10号出发成都几号能选座
1	你好，请问我可以在这里改签？
3	从北京去吉隆坡
92	证件格式错误
3	如何取消行程证明
3	工具箱在哪里
183	为什么我的航旅纵横手机选座只能提早2天，而我朋友的航旅纵横可以提早好多天选座？而且猜一猜点不进去，只出现上一行程结算情况？
33	您好，我发了几个反馈问题，为啥一直没回复？
3	可以查询我是否有过预订
40	在手机上值机了，到机场就不用取票了吗？
87	我选完的座位被占用了
60	我怎么可以提前选座？
135	如何打开飞行模式
69	可以查询他人的航班号吗
1	我想要改机票
3	转机
13	如何值机国际航空
3	机票上面没有登机口
14	化妆品可以携带多少毫升
3	想确认一下
56	行程丢失
3	电动牙刷
26	请问我值机要值多人的，怎么弄
1	航班显示已退票
38	午餐
16	大理机场+临时身份证办理
2	为什么我购买不了票
3	航空公司没有权限的 我问了
195	怎么取消认证
3	亲，预约值机后是否成功也是飞行前48小时可以确认是嘛，那没有成功就立刻可以重新值机吧？
136	支付参数异常
3	证件归属可以是2个人吗？
3	麻烦取消
186	国外的电子客票号不是数字怎么办
3	人工
14	可以带零食吗
3	为什么同样的航班舱位图不一样？
5	我怎么不能选座
13	CZ了3377不能值机吗？
3	怎么加延误治险
26	我想给同行人在线值机
179	open票怎么使用
40	手机值机后，还有取登机牌吗
69	查看小朋友的机票信息
3	请问咋整
6	有没人工服务
32	麻烦查6月20号青岛飞昆明，纪宇轩的座号，谢谢
3	还在
3	😁
71	宠物托运
46	查找常用联系人
108	如何取消乘机凭证
13	手机选座在哪
71	水果可以托运吗？
57	行李两张机票重量可以叠加吗
3	人工
23	航班延误 如何取消值机
3	长春春没有3号
3	携带的儿童非亲属可以么
85	注销账户受理
2	怎样购票
118	在哪查询机票订好没有
3	无法查询票号
59	中国国际航空公司国际航班行李限额多少公斤啊
56	为什么我为其他人购买的机票看不到航班信息？
53	最多可以有多少年的航行记录啊？
148	如何获得电子行程单
49	国际间的航班不能显示？
45	如何添加同行人
6	航旅客服电话
3	候补机票
32	如果查询同行儿童座位？
84	在线选座同行只能选三个人的?
3	安检
6	人工客服
3	国际航班
3	我的姓、名颠倒了，怎么办？
3	我帮客户订的机票 客户那边没收到
65	想取消预留座位如何操作
3	手机选座
8	证件无法删除
3	没看到
14	充电宝能带么
17	电子发票
21	小孩子怎么认证
13	怎么选取座位
124	你好，在为别人手机值机时提示未找到两天内可办理行程是什么原因
3	100wh是10000mah吗
108	如何取消个人乘机凭证的邮件接受功能？
3	怎么升级
3	自助值机
28	值机取消失败
6	航旅纵横客服电话多少
14	20000ma的充电宝可以带上飞机吗
181	几岁可以自己坐飞机
50	婴儿坐飞机带什么证件
2	购票凭证
3	飞机类型
33	你们怎么回事
74	我的为啥认证不了呢
23	取消值机
79	电子值机后可否去柜台办理行李托运
6	人工客服
23	我要取消值机
3	那么，我的为什么才能选3个？
101	请问我今天定的春秋航空9C8856怎么不可以手机值机
18	延误证明
94	保险单在机场的何处去取
11	儿童票不能提前手机值机是吧？
11	可以大人先手机值机，儿童再去机场柜台办理值机吗
26	怎么帮随行的家人办理值机呢
171	预约座位后还可以取消选座吗？
92	为什么添加身份证号上面显示证件格式不对
2	怎么在app上买票
1	你好，我想改签，机票还是我之前的价格嘛
3	我怎么样才能连我女儿的信息
102	航旅纵横的电子登机牌去哪了？
56	我也没有购票凭证呀，能告诉我不显示行程的原因吗？？？？
3	值机是出发前
12	我给别人选座了
55	中国联航电话
3	这是什么意思
56	为什么更新后，所有历史飞行记录以及即将开始的行程都沒有了？
14	请问能带沐浴露吗
123	下载pro
24	你好
3	15808007460
40	网上值机成功还需要再办理值机吗
166	只需要修改认证的身份证名字
109	换了护照，号码变了，如何更新？
71	酒可以托运吗
41	哪里可以看机票
24	这个软件能做什么
17	您好，请把和我一起出差的同事牟德生的登机牌发给我一下，报销需要提供，谢谢
23	取消值机
23	订错票但是二维码过安检了怎么取消座位
102	为什么我的电子机票  查不到
1	你好，我手机想把今天的机票取消，怎么取消不了了呢
24	你好
113	托运行李破损
96	帮他人取消值机
6	客服电话号码多少
6	在线客服
13	怎么选座
3	婴儿
14	笔记本电脑可以随身携带吗
3	为什么显示不了intinary number
51	HU7716什么时间开始值机
14	请问参团境外游可以网上选座吗？怎么选？另外自热饭可以带上飞机吗？
56	为什么没有显示回程飞机行程
30	怎么查我的机票
3	水
37	请问是每个航空公司都可以值机吗。
214	为什么我预选的座位会调整
3	你好航班取消证明在应用里怎么打印？
3	你好，我自己注册了航旅纵横，别人有我的身份证照片，也能用我的证件她的手机号码注册吗，能随时看到我的行程吗
57	可以带大书包吗
26	如何为同行的朋友值机
3	请问确定座位看到的自己是橘色的座位合适吗？
84	那我为什么只能选择3个
12	在哪里添加替别人选座
3	9993680390560  客票号
13	怎么自选位置
5	我跟同行人同航班，同仓位等级，为什么不能给他手机值机？
24	有活人吗
58	什么座位靠窗
7	什么时候能选座
82	如何打印以前的登机牌
53	请问怎么提取2011年的行程
32	帮我查下我这班一个叫李梦涵小姑娘的座位在哪里
34	你好，可以帮我看下机票有没有买成功吗？
102	在哪里打开电子登机牌
82	你好，我之前在携程买的机票，补打登机牌，在哪里可以操作
3	查同机旅客
3	还好有非常准
23	取消值机
3	我是 t几
1	有没有祥鹏办理退票电话
14	可以带白酒？
6	没有人工客服吗？
69	查看别人的飞行记录
14	带电池的风扇可以带上飞机吗
49	为什么国外的航空没有记录
197	首都机场哪里可以寄存东西
24	你好
3	中国国航，可以选不
122	电子客票号在哪？？
3	常客卡
219	如何推荐朋友下载航旅纵横
188	血栓患者能坐飞机吗
191	机场大巴
23	zh8562请帮我取消值机
3	工具箱在哪
205	国外的里程存储
11	儿童怎么选座
2	提交购票凭证失败
195	取消认证
80	飞机托运哪些东西不能带
23	如何取消订座编号
3	纵横首页工具？在哪？
69	怎么查询别人的信息
3	乘机证件
32	我选了座位为什么东航那边查不到
97	怎么预定清真餐
3	请问舱位等级I是什么意思？
92	认证格式错误
3	旅豆是什么
12	我帮别人办理值机完
12	怎么为其他人选座
179	open票是什么意思
3	无法取消
242	為什麼我不能添加常客卡
68	我想问一下，我到太平机场T2航站楼，还要转机飞到西安，我带的行李多，可以用你们的时候行李车吗？
3	怎样在航旅纵横查自己和同行人的身份证号
5	无法值机
6	人工客服
21	儿童如何认证
43	cz8371明天起飞，我没找到可以选座
192	忘记会员卡密码怎么办
103	修改密码
2	如何查询本人能不能买飞机票
33	曹尼玛
64	值机还能托运吗？
96	我帮同事值机，现在他想取消
69	提供身份证号码可以查询航班吗？
3	？？？
13	在哪个选项上定座位？
3	为什么开不了票
14	水果刀可以带吗
6	请问客服电话是多少？
3	联系方式
90	机场雷达在哪里看
24	你好
3	电子登机牌 凭证
14	化妆品可以带上飞机吗
3	？
32	座位信息从哪里找来的
31	28寸行李箱可以托运吗？
114	你好，我预约值机为什么被取消了
3	有问题咨询加哪个咨询
3	常客卡类型
74	认证不了怎么办
3	9871491474
139	手机值机  座位上有锁。
73	能查到我的行程么
3	小动物的包装
166	是证件认证里的名字拼写错误
276	怎么修改会员卡密码
31	请问，航空托运上限是多少
85	注销账号
6	你们的客服电话是多少
71	一次性刮胡刀可以不用托运吗
3	客票号9992102226084
86	物品遗失
3	我五号航班取消了，请把登机牌发给我
41	国际机票在哪里可以查到
11	怎么给同乘的儿童选座
33	你这就没意思了小横
24	在么
69	查询常用联系人航班信息
94	保险公司延误险
4	70岁以上老人乘机可以吗？
11	如何与儿童一起办理值机？
3	套餐价啥意思
2	怎么买票
73	能帮我查到我是什么航空公司吗
3	工具箱选项在哪里？
3	托运花钱
30	我购买了两张机票，怎么只显示一张
120	值机的人收不到任何信息
6	人工服务
3	17A在哪个位置
7	提前多久可以选座
23	帮我取消一下值机
13	如何在手机上选座
13	麻烦问一下，我想知道如何预选第二个行程座位
3	100wh是多少
125	婴儿需要领取飞机票吗
13	别忘了下午办理手机值机
56	为什么没有行程
25	手机号显示已被注册
5	值机为什么没有台湾通行证这一选项
37	首都航空可以在线选座吗？
2	如何帮朋友买票
3	南京机场到宿迁
56	如何添加行程
3	回程单
3	如何联系客票代理
3	这已经是最新版了！！！
3	不能随身携带
3	预定好的东西说给换就给换，
3	如何設置偏好走道位
3	怎么老是英文名格式不对
41	查询机票价格。
16	有效证件没有带怎么办
17	在去哪网购买的机票，可以在机场打印行程单吗
143	忘记帐号了
3	已添加过该证件
3	买的机票跟出的机票不符
3	添加成功后还是不显示
16	天河机场+临时身份证
141	你好，常客卡有什么作用
69	你好，我想问一下怎么能查别人的行程
3	飞机上有无网络
3	在线值机人数
51	你好，什么时间可以值机
150	护照英文姓名不符合
12	帮别人值机
3	帮忙看一下KY8277
3	人工
64	先值机还是先办理托运
23	取消值机
17	你好，想打印行程单是怎么办理？
56	可以添加多个人查看行程吗
63	如何网上购买托运
143	账号已经被认证 但是原来的账号忘记了怎么找回
6	海南航空人工客服电话
6	咨询电话
60	我需要重新预定座位
3	我已下载《航旅纵横》APP
83	机场热线多少
161	已经选好座的同行人，如何为其办理电子登机牌
57	限额的重量是所有行李的总和吗？
143	但是我忘记了以前的账号和密码
194	航班取消要改签。可是已经值机了改不了
51	所有航班值机时间
57	随身行李箱限额多少
3	zipper
21	我要认证
208	我不在这个航班上可以给别人预约值机吗
22	为什么提示我非本人行程
57	国内航空行李限额
98	我在手机上帮同行人值机选座，这次为啥添加不了呢？，
38	HU7438有餐吗？
111	我的和我朋友带小孩的都已经选起了，就我家小孩的选不了，是什么原因
31	行李托运限额多少斤
47	春秋的为什么没有显示
3	添加儿童
11	儿童值机
14	你好，我的化妆品小样一共有6样，请问可以带上飞机吗？
3	南航
71	食品必须进行托运蛮
3	硕放机场直飞新加坡
14	移动电源充电宝携带标准
3	提示截图
6	客服电话
4	74岁的老人坐飞机有什么规定
28	您好，航班因为天气原因被取消了以后，值机无法取消
96	如何为他人取消值机？
3	飞行模式没有信号
14	请问41寸的吉他可不可以带上飞机
22	你好，请问我手机值机时为什么要我输入本人信息?信息输入完后又说我是非本人行程?
31	办理托运需要加费用吗
24	你好
28	无法取消选座
14	请问粉底液可以带上飞机吗？
3	航旅号忘记了
3	主要是已预约了一张
44	我没买机票但是显示我有一班航班是为什么
63	没有免费行李额是什么意思
11	东航国际航班儿童值机
102	已经办理电子登机牌
155	我上次去黄山买的头等舱你们给我降仓位了？你们说退钱为什么到现在都还没有收到款呢？
16	身份证丢了，乘飞机怎么办
60	已预约座位8F
128	儿童怎么改座位
3	查了
3	选座
98	不能添加同行人值机
3	您好！请问吉祥航空HO1032  7A座与8A座，那一个座比较好
2	可以买票吗
120	为何6号机票已出，没短信通知呢
84	我们 同行 一起 三 个人 ， 一个人 为什么 选 不 了 位置 呢
3	已预约值机的客票，乘机人的身份证号码有错误，怎么修改?
3	机票价格
28	无法取消值机
28	无法取消他人值机
126	外航的行程不能添加吗？
3	托运
41	如何看票价
13	请问如何选择国际航班的座位？
14	飞机可以带几个充电宝
49	为什么我没有全日空的行程
180	飞行轨迹怎么找不到了
16	飞机场是否可以办理临时身份证
3	航空口令如何获得
51	一般提前多久值机
23	怎么取消值机页面不显示
3	兰州到乌鲁木齐要出站吗
23	怎么取消值机
17	如何取得纸质行程单，用于报销
23	我能取消选座吗
69	想了解家人行程
3	我的行程
66	怎样兑换里程
3	里程
3	本人证件，本人持证照片不能上传提交现在怎么办？
7	为什么现实已开放值机 但确提取不到我的行程
14	飞机上可以带水果吗
3	开户行：招行杭州湖墅支行账号：4100 6257 1288 7749户名：徐宏峰
3	托运行李
19	好的
145	QQ群号码不对
3	托运
24	你好
13	哪里在线选座
14	气垫粉底可以带上飞机么
14	鸡胸肉能带上飞机吗
2	如何购票
28	无法取消值机
75	我可以预定一份儿童餐么
174	如何提取相片
56	没有任何凭证怎么添加行程
42	乘坐飞机需要什么证件
3	G42132887  刘树   证件已过期
3	春秋
60	怎么提前选座
1	机票可不可以退
53	以前的航班没有记录
37	请问上海航空公司的航班可以在航旅纵横上选座吗？
17	我的乘机发票什么时候能收到？
13	怎么选座
148	电子行程单能发到邮箱嘛？
25	身份信息已被使用
3	那种证件？身份证还是机场通行证？
3	常客卡类别
23	需要帮我取消值机
7	你好，我购买的7月11日九元航空的机票，可以提前手机值机么，如果可以，提前多久可以。
3	临时登机
28	我是在航旅纵横值机的，为何在取消值机时说我是在其他渠道值机的？
3	怎么办
3	20000毫安
3	？
16	兰州中川国际机场+临时身份证办理
102	哪里能看到电子登机牌
5	为什么我办理不了值机
3	我想问一下行李托运
28	值机无法取消，错误51841
3	工具箱在哪个t页面
153	vip休息室
3	票号
3	CZ 3250到达广州是广州南 还是北
6	人工客服
23	取消值机
14	飞机场可以带中药没
3	302422066
14	可以带乐器上飞机吗
24	你好
3	常用联系人
10	军魂卡可以升舱吗？
128	值机后无法修改
38	我想问一下我乘坐的CZ390航班的飞机餐是午餐还是晚餐
5	办不了值机
44	我有一个今天晚上厦门飞北京的航班，可是我并没有订过这个机票。
3	如何处理
6	人工客服
3	工具箱在哪里
3	不可托运的物品？
3	人工
40	请问，山东航空我在航旅纵横手机值机后还需要到机场办理值机吗？可以直接登机吗？
11	儿童不能选座吗
5	请问长安航空为什么不能值机
10	你好 我有一万多行程，请问可以升仓吗？
14	可以带零食登记吗？
45	我想办值机选位置时，怎么能在加一人
3	？？？
7	你好，我明天飞往珠海的航班什么时候开放占座？
56	我的机票信息都没显示，怎么操作啊？
84	我可以为几个同行人值机
17	如何打电子发票
3	100wh是多少毫安
24	你好
3	但是修改不了
22	老是跳出非本人行程，不能值机
5	不能选座
94	保险在哪
17	行程单为什么没有座位号
94	飞机延误赔偿
6	人工客服
71	保湿喷雾可以托运
3	空中常客
198	厦门T3航站楼怎么坐摆渡车到18检票口
92	认证提示认证格式错误怎么回事
40	网上值机选座后，如果到达机场时已经停止办理值机，可以正常领取登机牌和托运行李吗
74	我为什么不能身份认证
26	同行人选座
28	你好我的行程无法取消值机
64	在网上购票    到机场拿身份证在自助机直接打印登机牌吗？然后过安检？
3	人工
3	托运行李
24	有人吗
84	最多几人同行值机
72	常用联系人添加
16	没带身份证怎么办
115	取消置机后可以重新置机不？
134	验证码超次
33	你们的app真的好多问题
3	长沙黄花国际机场有3号登机口吗
3	人工
71	护肤品超过160ml可以托运吗
2	机票无法预订？
114	预约选座会被更改座位吗
13	选座位页面找不到，工具箱页面在哪里
13	2019年6月16日的航班如何选座？
56	身份验证没有行程
11	去香港儿童可以选座妈
3	我来的㽘班正常值机了
16	临时身份证
51	飞机起飞前多久不接受安检
17	发票
22	为什么一直显示非本人行程，不可值机呢
3	充电宝哦
58	机翼是哪一排
189	航班上东西忘了还能找回来吗
26	怎么帮朋友值机
55	山东航空联系电话
38	MU551有午饭吗
102	怎么看不到电子登机牌
3	哈尔滨机场国航值机柜台位置
3	只支持国内航班嘛？
5	我的同行人不能值机，为什么
17	行程单怎么打印？
44	为什么我没有买机票，却提示我今晚有航班
57	出入境行李要求
11	请问儿童可以手机值机吗
55	怎么能联系到乘坐的航空公司？
3	我两个人为什么添加不了对方？
166	名字错了 怎么办
3	在你们的后台怎么查找
3	添加
80	国际航班酒水携带要求
17	发票
3	人工
13	国际航班手机值机
3	携带婴儿
6	人工服务
14	液体不超过多少毫升
14	托运对化妆品有没有什么要求
6	人工客服
8	身份证认证了怎么删除？
3	、这两个号码都没有啊
102	您好，我的电子登机牌怎么看
14	药品可以登机吗
106	我昨天定的接送机，司机没有来，首汽那边已经取消订单了，但是平台已收取我的费用277元，请客服跟我联系退费
3	我这个很急的
56	航班信息没有显示
3	电子票号
3	休息室怎么订购
203	买票时名字写错一个字怎么办
3	哈尔滨机场几个航站楼
81	为什么航旅纵横中有航班信息但是航线图不显示
14	请问飞机可以带水果吗
14	小米充电宝可以带上飞机吗
14	50毫升的铁皮补水喷雾可以带上飞机吗
3	错误3121
64	登机流程
7	明天的飞机，为什么现在还选不了座位
58	安全出口怎么看
99	身份证过期
58	请问靠窗的位置
3	已办理值机 未显示
69	无法显示我以前的里程
14	国内航班，虾能不能带上飞机
74	您好，我的身份认证一直做不了
128	值机换座位
123	如何成为pro版用户
3	233633496
3	7.82E+12
208	我可以用这个平台给朋友预约座位吗
3	工具箱
3	已提交，没有回答！
37	中国航空CA1239可以手机选座不
3	托运
3	如何修改出生年月日
23	取消我的值机
16	身份证丢失咋登机
3	哈？
168	时间赶不上托运怎么办
267	如何知道行程支不支持电子登机牌
50	只带护口本行吗ll周岁
55	如何联系航空公司
3	铅笔刀也不可以吗？
28	我的儿童已经取消值机了，为什么我的还是不能取消
3	有人工么
50	十六周岁以下的儿童可以用户口本登记
69	可以帮别人查看飞机票吗
49	国际航班没有自动显示
145	Qq号不存在
26	我可以在此软件上给其它同行人员选座吗？
3	航旅纵横第一次使用，怎么进行账户充值呢？
3	田雞
58	安全通道
3	儿童的航旅怎么查
45	实时选座如何添加同行人
21	我要注册，怎么操作
6	人工客服
3	人工回复！
3	值机完成显示未使用
56	这么没显示行程日期
23	取消值机
3	CA1696
2	买票
64	我怕我赶不上飞机了怎么办
56	为什么不显示我的订票信息
5	值机输入正确的信息还是没办法查询
3	我8号的飞机，咋没显示
30	查询航班失败
3	人工
30	怎么查到我定的国际机票
34	我朋友给我买的机票，但是我这里差不了
3	超规行李托运
5	为什么不能手机选座
3	化妆品
14	化妆品携带
63	托运超重
90	机场雷达怎么开通，开通需要付费么
106	飞机突然降到浦东，我要取消约车订单
3	民航出行小常识
38	FM9451昆明长水14点飞上海，机上有配餐吗？
51	可以提前办理机票和登机牌那些吗
56	我最近的行程怎么查不到呢？
1	特价机票，如果航班因天气影响而导致延误取消，怎么办
32	怎么查看之前选的位置？
19	好的  谢谢
22	我的飞慕尼黑为何值不了机，说不是本人手机号？
97	你好！我是吃素的，请麻烦给我订一份素食！
3	登机事项
160	办理了电子登机牌还能打印普通登机牌吗
72	找不到地方添加常用联系人
14	吉他可以拿上飞机吗
14	2万毫安的充电宝能带上飞机吗？
166	我认证身份证和孩子的姓名串了，需要马上修改，怎样处理。急！
11	两岁半儿童值机
14	飞机能带水果么
14	携带宠物
6	請回电！
3	人工
183	为什么我预测成功，旅豆被扣
118	我近期有没有订够机票
3	号码
131	飞机晚点包赔
11	儿童座位怎么值机
128	值机这里没退我改不了
3	哪些旅客不能在航旅纵横办理？
3	信息提示
13	怎么在手机上办理值机？
33	等于没说
3	我也想问一下保存下来的登机牌是否用
3	显示常旅卡级别不对
3	怎么系统越更新越觉得不方便看了
3	成都国际机场的值机柜台在哪里
3	常客卡类别
3	麻烦尽快帮我解决我说到的上述问题
18	航班晚点凭证
3	怎么申请
126	全日空航程无法添加
23	请帮我取消值机
3	记录
3	亚航
3	这就是提示
3	东方航空机票
6	人工客服电话
271	身份证有字母
19	谢谢
24	客服您好
24	Hi
2	我想订上海至乌鲁木齐机票，点开后找不到订票窗口？
3	飞行模式
207	旅游团队票可以选座吗？谢谢
71	你好，小横，托运瓶装洗发水500ml，可以吗？
13	怎样选座位
56	境外的航空公司航班之间飞行可以添加历史行程吗
56	我一同购买了儿童票怎么没有显示
56	我的行程添加成功了，为什么没有显示
69	输入身份证查航班可吗
87	什么情况能把之前选好的座位换成其他座位
3	你知道是什么原因吗？
49	为什么不显示国际航班的行程？
3	新加坡航空
23	进去座位页面根本没有取消值机的按键
115	如果取消值机，能不能重新值机？
6	请问人工客服电话
3	和浏览器没关系
30	我要如何查询我男朋友的航班
6	客服电话
33	会话失效
11	幼儿如何办理值机？
13	怎么选位置
3	可以离线使用吗
3	易畅转
45	该乘客的航班与已添加乘客不同
99	身份证过期能过安检吗
56	你好我16号晚上出行北京，现在没有显示待出行信息
5	为什么不能自己选座位
14	洗脸仪可以带上飞机吗
143	原始密码
71	坐国际航班，扫地机器人可以托运吗？
109	我需要修改身份验证，怎么办
31	公务舱托运2件行李不超过30公斤即可，对吗？
5	已出机票，为什么办理不了值机
14	你好  乌航  充电宝能带多少毫安的
139	为啥有的座位锁着
3	儿童不能作为同行人么
114	预约值机什么时候能成功
17	行程单怎么打印
83	郑州机场地服电话
32	座位信息在哪
14	请问充电宝登机规定
7	在线值机时间
2	请问订票号码多少
128	手机选座后怎样修改？
7	我选了座位了，没看到什么时候值机
14	酵素粉末带上飞机
102	电子登机牌在哪里
32	我怎么看直机信息
24	在吗
3	明天的选票开通没有！
32	已值机航班如何查询
11	我订的是东航的，显示可以添加同行人值机，可实际添加时却告知无法添加同行人，目前孩子无法手机值机😥
6	如果找人工服务啊
128	座位更改
6	客服电话可以给我一个吗
7	怎么才知道开始选择座位了？
24	你好
5	当前课票暂不支持手机值机
15	身份证绑定了之前的手机号，现在换手机号了，怎么修改？
94	航空公司取消航班是否应该赔偿
3	点了也取消不了
3	值机通知
139	选座橘色黄色
86	身份证丢了怎么办
5	不能值机，怎么回事
2	如果给儿童🧒买票
58	安全出口座位
26	可以帮助同行的人办理值机吗
14	能带充电宝吗
3	不是这个，是登录号
14	可以带八哥吗
3	怎么查
13	您好！怎么选川航3U8878航班6月23日的座位号？
21	你好，问一下，我之前注册的账号没用了，忘记了，怎么办
91	怎么关闭行程保护
6	人工客服
3	为什么变成了12A
3	升舱
33	去你妈
101	春秋航空公司可以在线值机吗
26	如何为同行伙伴选位
33	你个垃圾
139	选座位时，座位上带锁的是什么意思？
7	什么时候可以手机选座位？
5	我为什么不能选座位
196	 到南京禄口机场是T2还是T1
6	人工客服
3	民航出行
3	人工
16	机场可以办理临时身份证吗
3	登机牌错误
11	儿童选座
59	三亚机场，飞机票没有免费托运行李项，那20公斤行李多少钱到青岛
30	别人帮我订的票，我想查看一下是否订票成功，在哪里查看
57	国际航班46kg行李额
24	你好
3	儿童机票
5	我选座不成功
14	zipo打火机可以带吗
3	账号不能实名
21	如何上传身份证认证
17	机票能开发票吗
51	值机时间
3	怎么维权
11	儿童怎么选座位？
1	你好！请问6月8号8点半CA1909去西宁曹家堡的航班时间改了2次为什么？还会再改吗？
33	等于没说
52	手机可以开飞行模式么
33	没定机票咨询各屁呀？
3	怎么办理
84	能添加几个同行人？
24	你好
164	你是谁
3	我每次值机的乘机人都不一样，手机号也不一样
56	下面的机票为啥没显示
31	无免费托运行李的航班，托运行李是怎么收费的
3	工具箱在哪
14	有汁的菜可以带嘛
14	洗发剂可以带么
48	我的认证还未通过
11	怎么帮同行孩子值机
85	注销账户
23	取消值机
7	网上值机选座几点可以
56	你好别人帮我预订的票我怎么显示在航旅纵横上呢
3	海南航空
3	每次都可以为什么这次不可以
107	pro版区别
