label	content
轮椅、病人所需设备	轮椅服务
遗失物品	身份证件丢失
其他	工具箱在哪里
非本人行程无法值机	为什么是自己本人的行程却显示非本人行程无法值机
其他	人工
带物品登机	可以带一万毫安移动电源吗
打招呼	你好！
带物品登机	洗发剂可以带么
非本人行程无法值机	所有证件信息都是对的 为什么显示非本人行程
婴儿乘机	儿童乘机
认证-注销账号	账户注销
其他	托运
认证-取消认证	我老公的认证弄成我的了，怎么取消呢
其他	加拿大航空
其他	人工
他人值机-部分航司儿童不支持办理	儿童值机
其他	随身行李
无法认证	后来就没理他了，为什么我的航旅纵横不能注册？
【提取】手添新版-廉航如何添加	廉价航空添加行程
机票---预订机票	谢谢小横！再问：国航、山航、南航、东航等其它航空公司的机票啥时候可以在手机APP上购票呀？
其他	电话
退票、改签	退票怎么收费
退票、改签	改签机票，飞机停飞故障，从新订票，这费用谁承担
其他	工具箱
【提取】行程缺失-如何手添	6.10号出行的行程为什么没有
打招呼	您好
值机-值机选座失败	为什么我的航班不能值机
取消值机-如何取消值机	怎么取消直机
他人值机-部分航司儿童不支持办理	儿童值机
如何查看行程	航旅纵横里怎么能查询定的机票
【提取】行程缺失-如何手添	怎么查不到飞机订单
带物品登机	41寸吉他可以带上飞机吗
认证-如何认证	添加旧护照
其他	只有孩子的户口页就可以是吧
其他	怎么办
航站楼查询	 到南京禄口机场是T2还是T1
如何查看行程	国外飞国内查询航班
行李限额	行李限额
认证-注销账号	注销账号
打招呼	你好
其他	国泰港龙航空为什么不显示
值机详情-如何删除常用联系人	删除常用联系人
其他	如何看去银川几次
其他	修过不了
他人值机-部分航司儿童不支持办理	可以为首都航空12岁小孩选座吗？
如何查看行程	如何查询航班
通用---咨询客服电话	人工服务
打招呼	嗨
如何查看行程	怎么看已买的机票航班信息
如何进入飞行模式	哪里打开飞行模式
认证-如何认证	如何认证？
其他	可以选飞机票吗
带物品登机	粉底液能带上飞机吗
其他	去机票
值机详情-未开放选座、什么时间开放选座	网上值机最早可以提前多久值机
其他	😚
带物品登机	飞机上可以带镜子吗
他人值机-部分航司儿童不支持办理	你好，儿童和成人一起值机怎么操作
他人值机-部分航司儿童不支持办理	儿童无法选座
机票---预订机票	我要订机票怎么订呢？
打招呼	您好
座位标志说明	值机选座，有的位置是上锁的
通用---咨询客服电话	人工客服
中转机场是否包住宿	中转住宿
行程无法添加	无法导入国际航班
打招呼	你好
【提取】行程缺失-如何手添	历史行程无法显示
他人值机-部分航司儿童不支持办理	儿童为何不能值机
手机值机---为自己值机索引	紧急通知座位能选吗
打招呼	你好
其他	为什么同样的航班舱位图不一样？
行李寄存	哈尔滨机场哪里可以寄存东西
pro版下载	航旅纵横Pro的安卓版怎么安装
其他	我没有预定过
打招呼	你好
其他	超过的充电宝怎么办
其他	人工
账户信息-如何修改手机号	认证过不去，是因为长久设用在线了，另外电话号码改了，怎么办？
闲聊	在哪里
飞机上能否使用手机	飞机上手机要不要关机？
如何获取电子登机牌	已经办理完电子登机牌，在哪里找到
如何办理升舱	如何升舱
电子登机牌与纸质登机牌	领取登机牌后还可以使用电子登机牌嘛
【隐私规则】行程提取时间	2014年的行程不能添加么
婴儿乘机	儿童乘机
打招呼	你好
其他	已预约值机的客票，乘机人的身份证号码有错误，怎么修改?
其他	工具箱在哪里找
其他	航旅纵横的工具箱在哪里
打招呼	你好
通用---咨询客服电话	人工客服
其他	人工
航司电话	国航客服电话
无法取消值机	取消值机不成功
取消值机-如何取消值机	帮我取消值机吧！
其他	充电宝限额
航站楼查询	航站楼在哪看
其他	而且我刚刚自动给我们家小孩配了位置的
其他	要怎么样才能选到31至40号的座位？？
值机详情-未开放选座、什么时间开放选座	手机值机时间
中转路线	中转如何手机值机
其他	为什么我这个一直进不去呀
如何兑换积分	怎么换积分
值机详情-未开放选座、什么时间开放选座	付费选座什么时候出票能成功
手机值机是否还需取票	在手机上值机后还能打印纸质登机牌吗
通用---咨询客服电话	人工服务
查询航班行李限额	春秋航空经济舱登机箱尺寸
其他	还是取消不了
其他	是同班同位等级的
其他	为什么显示获取作为信息失败
航司电话	中国联航电话
行程-索要发票、行程单等	乘完机如何开发票
行李限额	登机箱多大
如何添加同行人	怎么添加通行人
如何为他人值机	帮他人选座
如何办理升舱	在哪里升仓啊？
其他	这是怎么回事
遗失物品	6月18日早飞往成都的cz 6161航班，座位号36d，有手机是落在座位上，怎么去认领丢失的东西？
带物品登机	即食鸡胸肉可以随身携带在飞机上吃吗？不想托运行李
登机流程	都没有这些怎么坐飞机
行程-索要发票、行程单等	发票问题
预约选座-提示不能重复预约	为同行的人预约座位，为什么提醒不能重复预约
接送机服务取消流程	取消接机订单
行李限额	行李限额
其他	这趟不能选吗
通用---咨询客服电话	人工客服
带物品登机	我带老人坐飞机，轮椅可以上飞机吗？
值机-值机选座失败	为何无法为他人值机
带物品登机	充电宝带多大毫安
取消值机-如何取消值机	取消值机
接送机服务取消流程	神州专车接机司机联系不上，关机。如何退款？
【提取】行程缺失-如何手添	行程没显示
带物品登机	飞机可以带充电宝吗
他人值机-部分航司儿童不支持办理	儿童值机
其他	请问咋整
延误、取消	飞机延误
订餐	6月24日 CA1252飞机 西安飞天津  飞机上有餐食吗
打招呼	在不在
其他	证件认证错误
登机牌---如何打印登机牌？	东航值机好可以在自助机上打印登机牌吗
取消值机-如何为自己变更座位	只有调换座位和取消执机没有取消座位按钮
行李托运限额	免费托运吗
认证-如何认证	护照怎么绑定
闲聊	保存在哪里
行李超重	没有免费行李额，那20村箱子能自己带着上飞机吗
其他	CA788
登机牌---有行李的可以直接使用电子登机牌（二维码）吗?	用电子登机票时行李箱在哪托运
行李托运限额	托运箱子的重量标准是多少？
乘机证件相关_未成年人	只带护口本行吗ll周岁
登机牌---有行李的可以直接使用电子登机牌（二维码）吗?	电子机票怎么托运
打招呼	你好
带物品登机	电饭煲能带上飞机吗
无法取消值机	值机取消不了
其他	托运行李费用
姓名-认证非本人	证件被占用
出入境办理-边防	需要签证吗
【提取】行程缺失-如何手添	为什么不能显示行程？
打招呼	你好
婴儿乘机	请问婴儿几个月可以乘飞机
通用---咨询客服电话	人工客服
其他	电子客票
取消值机-如何为自己变更座位	怎么改座位
其他	工具箱在哪里？
行李托运限额	托运行李收费吗
【提取】行程缺失-如何手添	我刚才订的航班怎么不显示
航班取消-本人无法取消	航班取消值机记录取消不了
手机值机---为自己值机索引	如何选座位
账户信息-如何修改手机号	孩子用这个软件换了另一个手机号码未认证成功，我再上这个就上不去了
机票---预订机票	怎么买票
其他	隐藏座位姓名
其他	舱位
其他	电子登机牌
其他	人工
其他	没有失败 是不会选
乘机证件相关_未成年人	13岁小孩没身份证可以拿户口本吗
取消值机-如何取消值机	怎么取消直机
值机-值机选座失败	同行的都能值机了，为什么我的不能，
带物品登机	腊猪肉能带上飞机吗？
机票---票价、余票提醒	查询订过机票价格
如何获取电子登机牌	电子登机牌如何下载
其他	安检
手机值机---为自己值机索引	在哪里选座
孕妇乘机	孕妇要证明吗
退票、改签	改签
行程-索要发票、行程单等	办理发票
手机值机---为自己值机索引	怎么办理值机，怎样删除常用旅客
其他	😚
其他	删不了了
行程-索要发票、行程单等	我需要报销，可以用电子登机牌吗
打招呼	你好
取消值机-如何取消值机	如何取消座位
带物品登机	充电宝可以带吗
认证-注销账号	手机号被别人使用 该如何注销重新注册上传证件？
询问机翼、靠窗位置	安全通道
机票---预订机票	请问怎么买票
值机详情-座位被预留	自动选了座位
他人值机-部分航司儿童不支持办理	我儿子的为什么不能值机
其他	里程
其他	销户
打招呼	你好
退票、改签	你好！请问6月8号8点半CA1909去西宁曹家堡的航班时间改了2次为什么？还会再改吗？
打招呼	你好
登机流程	第一次坐飞机
其他	如何输入护照号
其他	手机选座位
什么是open状态	什么叫open票
取消值机-如何取消值机	取消我的值机，我要改签！
其他	人工
如何获取电子登机牌	电子登机牌在哪里
其他	怎么充值呢？
打招呼	你好
座位标志说明	座位锁住？
通用---咨询客服电话	有没有人工客服
打招呼	你好
其他	自动之际，我只系只系不了。￼
打招呼	你好
其他	没找到
如何添加常用联系人	是否能添加家人信息
行李限额	行李额度
pro版下载	哪里下载pro
其他	如何切换英文
手机值机---为自己值机索引	怎么选座啊？
其他	人工
行李托运物品要求	想问下，90g的防晒霜可以带上飞机，不托运么？
其他	飞机票
取消值机-如何取消值机	如何取消值机？
认证-注销账号	注销账户
如何获取电子登机牌	每个航班都有电子二维码登机牌吗
其他	？？？
其他	必须托运的行李有哪些
接送机---如何申请接送机发票	接机服务发票开不出来
行程-索要发票、行程单等	行程单
【提取】行程缺失-如何手添	航班的状态链和一周航班正晚点的情况怎么查询不到了？
打招呼	你好
手机值机---为自己值机索引	如何选座
通用---咨询客服电话	客服电话是多少
登机、过检时间	到机场的时间
其他	可以支持微信支付吗？
打招呼	你好
其他	人工
如何办理升舱	如何使用旅豆升仓
他人值机-部分航司儿童不支持办理	无法为孩子值机
其他	充电宝
取消值机-如何取消值机	怎么取消值机
行李限额	飞机上随身行旅箱的尺寸
行李携带须知	违禁物品
其他	国际航班值机
手机值机---为自己值机索引	可以在线选座吗
【提取】行程缺失-如何手添	认证成功后为什么没有自动提取行程
无法认证	为什么认证不了
其他	出票代理
取消值机-如何取消值机	取消值机
如何查看行程	以前乘机选座记录
【提取】行程缺失-如何手添	关注列表里的航班没了
其他	我是买的同一班机啊！
通用---咨询客服电话	人工服务
手机值机托运问题	在这里值机后还可以办理托运吗
抱怨	尼玛币
退票、改签	你好，请问我可以在这里改签？
如何获取电子登机牌	值机二维码可以直接去安检口吗？
其他	我的航旅纵横为什么没有这个
其他	所有航空公司的行程都能列进去吗？
值机-值机选座失败	我为什么在航旅纵横上不能够值机
机票---票价、余票提醒	机票搜索不到
退票、改签	小横，改签能改多长时间
延误、取消	请问航班是延误四小时以上可以申请赔偿吗？
值机详情-座位被预留	自动值机选座
带物品登机	乳液和防晒霜可以带上飞机吗？还是必须托运行李
其他	请问新菜刀没用过是否算开封
乘机证件相关_成年人	无身份证怎么乘机
取消值机-如何取消值机	值机取消
其他	常用联系人
如何办理常客卡	你好，如何成为常客
其他	电子登机牌
打招呼	你好
手机值机---为自己值机索引	您好，如何办理国际航班的值机？
通用---咨询客服电话	客服电话是多少
通用---咨询客服电话	人工服务
其他	怎么预定穆斯林餐
婴儿餐	可以预定儿童餐吗
预约选座失败	为啥不能选预约
其他	我怎么查不到
行李限额	我问下，我可以带两个行李箱吗
里程兑换机票	行程积分兑换里程，有机票吗
打招呼	你好
手机值机---为自己值机索引	怎么选座位
其他	人工
未显示国际行程	国外的行程为什么不显示呢
打招呼	你好
机票名字错误	机票名字错误
手机值机---为自己值机索引	怎么选座位
登机牌---电子登机牌使用截止时间？	打印登机牌有限制时间吗？
【隐私规则】查询他人行程	有对方身份证号码如何查询机票信息
其他	人工
其他	航班显示错误
里程累计	为什么有的不支持里程累计
其他	维权
其他	哈尔滨机场国航值机柜台
退票、改签	KN2267这趟航班我退票需要多少钱手续费
【提取】行程缺失-如何手添	我的来回机票出来这么久也不显示出来
其他	住宿
其他	怎么其他人
其他	登录不上
行李限额	行李限额
其他	电子登机牌开通eID标识怎么生成电子二维码？
值机-值机选座失败	无法选座位
带物品登机	可以携带中药吗？
常用联系人的页面在哪里	如何查看常用联系人
如何为他人值机	我帮别人在这软件选座位怎么弄
延误险	延误险
其他	春秋
其他	什么时候开通
登机、过检时间	起飞前多久停止安检
其他	人工
通用---咨询客服电话	客服人工电话号码
其他	在哪里选票
通用---咨询客服电话	客服电话
其他	航旅纵横航线图一般准确吗
其他	升舱
取消值机-如何取消值机	取消值机
其他	客服
其他	酒呢
行李托运物品要求	白酒可以托运吗
其他	302422066
值机-同行人添加数量限制	我还有3个未预约座位
其他	2017年行程
值机记录-变更或取消他人的座位	如何取消同行人值机
退票、改签	改期
账户信息-如何修改手机号	这是我的登录名和注册手机号
如何为他人值机	怎么帮别人值机
退票、改签	我想改签怎么弄
值机详情-未开放选座、什么时间开放选座	什么时候开放选座
其他	但是我已经收不到验证短信了
取消值机-如何取消值机	取消值机
改签后未更新	行程改了为什么还在更新
值机-值机选座失败	办不了值机
其他	证件错误
其他	请告知具体路径
其他	化妆品呢
延误险	航班延误四个小时有赔偿吗
手机值机---为自己值机索引	工具箱手机选坐卡片在哪
如何添加同行人	怎么添加同行人
其他	防晒霜
无法认证	认证不成功
其他	eID如何开通
询问机翼、靠窗位置	紧急出口位置怎么选择！
他人值机-部分航司儿童不支持办理	小孩如何值机
其他	和浏览器没关系
其他	托运
行李超重	行李超额怎么收费
证件&姓名-添加他人证件	怎么添加亲属的身份证
其他	我是 t几
值机详情-未开放选座、什么时间开放选座	值机是随时都可以还是要在起飞前几天内
其他	蓝牙音箱
残疾人、病人乘机	那没有糖尿病就不能托运吗
如何查询机票订单	怎样查询自己的机票订单
其他	与主乘客是同航班同舱位才可以帮助选票对么
乘机证件相关_身份证过期	身份证过期可以乘坐飞机吗
机票---预订机票	团队订票 值机
未显示国际行程	你好，我预定的本月26日从澳大利亚黄金海岸到墨尔本的航班为什么没有显示？
其他	羽田飞上海的
带物品登机	您好！请问入境能带多少条香烟🚬
遗失物品	身份证丢了
其他	托运
其他	国际班机怎么显示
手机值机---为自己值机索引	在哪儿选座
【提取】行程缺失-如何手添	行程没有更新
乘机证件相关_成年人	有效乘机身份证件
退票、改签	祥鹏的怎么办理退票
退票、改签	机票能改签吗
如何添加同行人	怎么添加乘机人？
无法添加同行人	值机无法增加同行人
其他	航班取消了
其他	登机牌
如何获取电子登机牌	我想找电子乘机牌在哪里能找到
无法认证	认证失败
打招呼	你好
通用---咨询客服电话	人工客服
其他	工具箱在哪里
手机值机---为自己值机索引	你好，请问怎么在你们平台上选择座位
其他	打印不了，说是代理公司的打印不了
其他	为什么日本航空的没有显示
兑换中心---查找兑换口令	查找口令
如何添加同行人	值机添加其他乘客
询问机翼、靠窗位置	HU7736机翼的位置在哪几排
其他	航班取消值机
行程-索要发票、行程单等	发票
其他	玩手机
预约选座失败	那我不能提前选位吗
如何获取电子登机牌	值机二维码
行程-索要发票、行程单等	发票
认证-取消认证	怎么取消认证
机票---预订机票	怎么购票
其他	微信认证为什么需要我的密码
其他	？
证件---修改证件	如何更换认证
打招呼	你好
行李托运物品要求	剃须刀可以带上飞机吗？或者托运?
通用---咨询客服电话	人工服务
航司电话	怎么能联系到乘坐的航空公司？
手机值机---为自己值机索引	怎么选座
值机详情-未开放选座、什么时间开放选座	啥时可以选座
其他	机场没有ca407z航班，但是航旅纵横上显示有
其他	已提交，没有回答！
其他	前一段已值机了
其他	。
通用---咨询客服电话	转人工
其他	工具箱在哪
如何添加同行人	在哪里添加同行人呢
其他	仙桃机场半夜十二点到怎么去南站
他人值机-部分航司儿童不支持办理	怎么给儿童选座
其他	点了没反应
其他	人工
其他	充电宝
其他	问问航班
行程-索要发票、行程单等	发票
值机-值机选座失败	选不了座怎么办
机票---预订机票	从哪个地方买票？
行李限额	限额的重量是所有行李的总和吗？
行李寄存	可以提前寄存行李吗
其他	南方航空CZ3678
其他	已经提取出来了
航班保护中	为什么值机选座显示开启保护
其他	人工吗
【手添】如何手添误删行程	已经删除的行程还可以重新添加吗
【提取】行程缺失-如何手添	我明天从烟台飞上海的机票，没显示
其他	DF是挨着的座位吗？
登录-忘记密码	但是我忘记了以前的账号和密码
通用---咨询客服电话	人工客服
手机值机---为自己值机索引	怎么选座
通用---咨询客服电话	客服电话
航司电话	东航北京头等舱休息室电话
违禁品被没收	去年托运的行李箱里的充电宝，在托运时被拿走了，现在还能取回吗？
其他	怎么连接或者抢飞机上的will
手机值机是否还需取票	网上值机以后还需要打印登机牌嘛
他人值机-部分航司儿童不支持办理	我订的是东航的，显示可以添加同行人值机，可实际添加时却告知无法添加同行人，目前孩子无法手机值机😥
带物品登机	带吃的东西能过安检不
带物品登机	药品可随身带吧
通用---咨询客服电话	客服电话多少号
什么是团队票	团票可以显示吗
轮椅、病人所需设备	机票早已订好，但近期不慎脚受伤，我想申请地面轮椅，如何办理？
机票验真流程	机票验真当日上限
航班动态-咨询是否可晚到机场	航班延误，值机停办时间是否更改
打招呼	你好
其他	人工
手机值机---为自己值机索引	请问在哪里选座
手机值机---为自己值机索引	在那里选座
行李限额	您好，我想问一下行李箱具体尺寸有限制吗？
他人值机-部分航司儿童不支持办理	儿童值机
通用---咨询客服电话	有人工客服吗？
手机值机---为自己值机索引	开放选座时会给消息提醒吗？
登机、过检时间	浦东机场提前多久换登机牌
其他	我到时候不取纸质登机牌可以吗
其他	工具箱在哪儿
其他	我们是东航的
其他	常用联系人
婴儿乘机	婴儿票
其他	VIP
抱怨	我是不是该卸载航旅纵横呢？
【提取】行程缺失-如何手添	你好，请问我在去哪儿网上订了机票，但是航旅纵横订单里面看不到呢
值机详情-座位被预留	取消预留座位
其他	选座
手机值机---为自己值机索引	如何办理值机，未找到
机票---预订机票	在这可以定机票吗
取消值机-如何取消值机	我想要取消值机
登机牌---如何打印登机牌？	帮朋友在我手机上值机，我们一起的，一个值机二维码可以同时过我们几个人嘛？
如何查看行程	可以查询多长时间没的订单
其他	该行程尚未乘坐
其他	人工
其他	取消直接
认证-如何认证	无法添加新护照号
机票---预订机票	学生的机票也可以在网络上购买吗？
其他	地址修改
打招呼	你好
其他	我看到公务舱有空位，为什么升舱不成功
抱怨	Sb
带物品登机	剃须刀可以给上飞机吗
登机、过检时间	飞机起飞前多久不接受安检
其他	新进飞有
其他	Zhang Xi E44237192
航司是否支持手机值机	请问飞香港可以在手机上值机选座吗
值机-如何为同行人办理值机	如何多人选座
取消值机-如何取消值机	我的位子选的怎么取消呀？
行李托运物品要求	托运可以带液体多少毫升
值机-值机选座失败	为什么不能选座
手机值机---为自己值机索引	如何在线选座位
如何查看行程	请问哪里可以查到乘坐航班平面图
其他	人工
【提取】行程缺失-如何手添	暂未找到你的行程
带物品登机	卷发棒能带吗
有氧舱问题	有氧舱
其他	人工
值机-同行人添加数量限制	一个账号能给多少人值机选座
如何查看行程	如何看之前坐的飞机的延误信息
手机值机---为自己值机索引	选座的页面在哪里找
其他	在哪里找工具箱
其他	怎样才能关注川航的航班呢？
如何为同行人预约座位	帮其他人预约选座，但我不坐飞机
其他	飞机上可以用耳机吗
认证-注销账号	注销账户 审核多久
带物品登机	请问生鸡蛋可以带上飞机吗
带物品登机	请问玻璃小瓶装的口服液药能不能随身携带，共计240毫升
证件-删除已添加证件	怎么删除我的证件
通用---咨询客服电话	人工客服
通用---咨询客服电话	客服电话
取消值机-如何取消值机	取消选座
其他	登机牌
其他	None
其他	值机信息错误
临时乘机证明办理	有效证件没有带怎么办
如何查看行程	我最近订的机票查询一下
延误险	飞机延误赔偿
无法认证	认证护照英文姓名失败
其他	化妆品
如何查询往返机票	往返机票在哪里？
其他	选座
订餐	什么叫正餐
其他	首页服务界面在哪里
其他	老婆可以带吗？
行李携带须知	可以托运什么东西
什么是open状态	open票如何使用
其他	加其他人的行程。
打招呼	你好
残疾人、病人乘机	三年前安装心脏起搏器，能乘坐飞机吗？
带物品登机	浦东机场去迪拜是否可以鞋携带五号电池和七号电池
行程-索要发票、行程单等	为啥我的行程单申请不了
其他	行李
行李限额	行李超过20kg
其他	早已经认证过了
通用---咨询客服电话	人工客服
行李托运物品要求	坐飞机可以托运多少液体
预约选座失败	我买的中转航班，为什么第一程可以预约选座，第二程就不可以了
通用---咨询客服电话	人工客服
如何统计里程	怎么查询以往的飞行里程
取消值机-非本人操作被变更座位	为什么预约值机和实际不一样
认证-如何认证	我是民航人，怎样认证成为航旅业内版？
值机-值机选座失败	为啥不能手机值机了？
其他	pro版，如何显示至2011年？
延误险	你好，如何购买延误险
机票---票价、余票提醒	这里怎么查机票价格
【手添】手添成功的行程不显示	添加成功的航线没有展示
其他	永久居留
姓名-认证非本人	手机号显示已被注册
【提取】行程缺失-如何手添	不显示行程
其他	平果手机是不是不支持二维码过安检了啊？
临时乘机证明办理	身份证读不出信息，如何办理登机
其他	电话号码
其他	怎么取消之前的同行人？
结束语	谢谢！
其他	人工
其他	为什么差不到航班号
如何获取电子登机牌	我已经生成了电子登机牌。可是我退出页面了。找不到了
延误、取消	飞机晚点了
机场电话	机场电话
携带物品要求	小孩儿玩具可以带上飞机吗？
通用---咨询客服电话	有联系电话吗
值机详情-未开放选座、什么时间开放选座	为什么现在我不能给其他人选座位
其他	人工
乘机证件相关_未成年人	儿童乘坐飞机需要什么证件
其他	收到异常订单
通用---咨询客服电话	我想打航旅纵横客服电话
查询航班行李限额	南航可以带多少公斤东西上飞机
预约选座失败	我想预约梅咏MU2998值机办不了，怎么办
其他	人工
取消值机-如何取消值机	取消值机
【提取】行程缺失-如何手添	如何手动添加行程
登机、过检时间	我时间来不及了，托运怎么办
带物品登机	洗面奶可以带多少
其他	机场有充电宝吗
其他	这就是我的
行李托运限额	您好，我明天的那班飞机，是包含了午餐吗？是不是有20kg免费托运的，行李箱托运，不自己携带
如何查看行程	怎么查到已购买的机票
其他	如何添加关注人
临时乘机证明办理	你好，没有身份证怎么办
如何为他人值机	怎么帮别人选座
结束语	谢谢
退票、改签	今有事无法登机怎能退票
值机详情-未开放选座、什么时间开放选座	国际航班网上值机提前多久开放？
退票、改签	改签
打招呼	你好
带物品登机	请问可以带100毫升以下的护肤品上飞机吗
航班详情-拥挤度的意思	拥挤度
【提取】行程缺失-如何手添	为什么提前买的机票不显示
机票---票价、余票提醒	你好，请问搜机票为什么不显示票价？
带物品登机	可以带八哥吗
手机值机---为自己值机索引	请问付费选座订单在哪里
通用---咨询客服电话	人工服务
通用---咨询客服电话	客服电话多少
值机记录-变更或取消他人的座位	请问为他人取消值机的工具箱在哪
其他	浦东快速通道
其他	我的行程
照片在哪里	如何查看照片
手机值机---为自己值机索引	怎么选座
通用---咨询客服电话	有没人工服务
他人值机-部分航司儿童不支持办理	国行儿童值机
打招呼	你好
打招呼	你好
其他	手机不支持EID
询问机翼、靠窗位置	我选不要靠近机翼 要靠近窗
其他	国际航班
通用---咨询客服电话	人工客服
订餐	有早餐吗
打招呼	你好
其他	人工
值机详情-未开放选座、什么时间开放选座	为什么现实已开放值机 但确提取不到我的行程
取消值机-如何取消值机	怎么取消座位
无法认证	认证错误
其他	常用联系人
值机-值机选座失败	为什么无法值机？
行程-索要发票、行程单等	去年的机票怎么打印报销凭证呢
如何为他人值机	bie别人帮我买的机票，我怎么选座
其他	人工回复！
他人值机-部分航司儿童不支持办理	去香港儿童可以选座妈
其他	9.99243E+12
其他	里程
其他	座位8A
其他	已经申请加群了
通用---咨询客服电话	人工服务
航班动态咨询---其他	为什么运城到深圳的飞机现在也不飞
他人值机-部分航司儿童不支持办理	小孩值机
其他	微信
打招呼	你好
其他	截止
如何查询机票订单	用护照能查到自己的机票吗
其他	行李
其他	改邮箱
QQ群进不去	加了QQ号一直没人接呀。
其他	eID
其他	常客卡
照片在哪里	怎么不能拍照
孕妇乘机	怀孕四个月的孕妇可以坐飞机嘛！需不需要什么证明
其他	管理员不加
打招呼	你好
【提取】行程缺失-如何手添	想问一下我外航的机票没显示
其他	多少毫升
行李限额	行李限定，规定尺寸么
【隐私规则】查看某航班是否购买成功	能帮我查下订单出票没吗
其他	人工
【隐私规则】查询他人行程	可以查询他人行程吗？
如何添加常用联系人	找不到地方添加常用联系人
取消值机-如何取消值机	如何取消值机
值机-同行人添加数量限制	预定值机，只能选择3个人的吗
带物品登机	飞机上能带哪些东西
如何获取电子登机牌	怎样查询电子登机牌
其他	工具箱在哪
取消值机-如何取消值机	你好！怎么取消值机
机票名字错误	买机票名字错了身份证是对的
值机-值机选座失败	而且还不能值机
pro版下载	如何下载pro
客票搜索-超过查询次数	访问次数超过限次怎么办
取消值机后是否可以重新值机	取消值机还可以继续值机吗
其他	但是修改不了
登机牌---如何打印登机牌？	还可以打印登机牌么
带物品登机	洗衣粉能不能坐飞机
其他	认证
其他	选座位
如何办理升舱	如何升仓？
非本人行程无法值机	提示我非本人行程，不可值机
机场电话	机场电话
其他	昆明机场支持EID过安检吗
其他	人工
无法认证	你好我的手机重装了系统，航旅要求认证，无法认证
打招呼	你好
打招呼	你好
乘机证件相关_身份证过期	身份证过期能过安检吗
其他	海南航空的
打招呼	您好
其他	人工
通用---咨询客服电话	有400电话吗？
其他	春秋
其他	？？？？
其他	飞行模式
打招呼	你好
【提取】行程缺失-如何手添	缺少行程记录
其他	人工
如何获取电子登机牌	二维码在哪里
其他	常客卡
行李托运物品要求	防晒喷雾可以托运吗？
无法取消值机	值机取消不了怎么办
其他	管制刀具是什么
通用---咨询客服电话	请问人工客服电话
无法取消值机	为啥取消不了值机
其他	在手机上办eld识别身份证怎么不成功
其他	国际
其他	已经购买，想要纸面单据。到哪儿取
取消值机后是否可以重新值机	APP上登记了身份证和护照，但是系统默认的是护照，值机时未注意，所以我取消了值机。可以重新值机吗？怎么在APP上将自动默认的护照改为身份证？谢谢！
其他	人工
其他	认证信息有误
登机、过检时间	去西藏的TV9816什么时候可以值机
其他	验证照片上传失败
其他	为何我没有17年前的数据？
值机-值机选座失败	为什么添加同行人值机显示不是本人不可值机
退票、改签	航空公司因为航班调整取消了一班航班怎么办
如何保存登机牌到iOS wallet（passbook）或安卓“桌面快捷方式”？	iphone，为什么把登机牌加入到卡包，会卡死
通用---咨询客服电话	人工客服
其他	人工
取消值机-如何取消值机	需要帮我取消值机
其他	1.李建鹏 JWTQVS                                                                 2.  CA1501 Y   SA22JUN  PEKSHA RR1   0830 1040          E T3T2                                                                                          5.SSR FOID CA HK1 NI220502198503121259/P1
抱怨	一直不回复
【隐私规则】查看某航班是否购买成功	我们在航空公司订的票为什么在航旅纵横上没收到任何信息呢
打招呼	亲
乘机证件相关_成年人	出境购机票不用身份证或护照号吗
其他	说旅客信息不一致
行李托运物品要求	化妆品可以托运么
其他	QR1409实际飞行与航旅纵横航线图差异较大
带物品登机	液体标准
通用---咨询客服电话	人工客服
其他	？
其他	我想咨询人工
其他	那我要怎么办
其他	水印
行李托运限额	请问托运行李的要求和流程是什么
打招呼	你好，有人工吗
值机-值机选座失败	你好！我去的行程位子选好了，回来的怎么不能选
其他	添加2人信息如何添加？
无法认证	你好，我是港澳通行证，认证里没有这一栏，只有港澳居民，我国内订票需要用通行证，现在只能选其它来认证，这个一直没通过，比较急
其他	为什么显示在其他渠道选的座
中转路线	如何直接中转
其他	以往都能随便选择座位，今天为何又要身份认证？
其他	座位
其他	从河东机场做大巴到银川多长时间
如何查看行程	请问怎样查国际航班
【隐私规则】查询他人行程	别人帮定的票怎么查询
其他	eID证件扫描不上怎么办
通用---咨询客服电话	有电话么！
临时乘机证明办理	深圳宝安机场+临时身份证办理
临时乘机证明办理	身份证丢失了，能取到票吗
其他	航旅纵横能不能在飞行模式下使用
带物品登机	充电宝可随身携带吗
其他	100wh是多少毫安
【提取】行程缺失-如何手添	国际航班能添加行程吗
其他	你这里只卖两家航空公司的票？
取消值机-如何取消值机	取消值机
手机值机---为自己值机索引	请问学生没有持户口簿可以在这个软件上办理值机业务吗？
其他	2018年12月我在宁夏吴忠万通电子商务有限公司购买了6张乌鲁木齐至哈萨克期坦阿拉木图的往返机票，万通每张机票收取了3100元。2019年4月，我们单位财务审计票务，查验到当天南方航空官网价格为1974元。万通机票给的说法是服务费，即往返机票的服务费为1126元。我认为该服务费过高，于是投诉吴忠万通电子商务有限公司。
其他	OPEN
通用---咨询客服电话	人工客服
通用---咨询客服电话	人工客服
带物品登机	家乡味肉制品能带吗？
打招呼	有人吗？
其他	？
证件---修改证件	请问如何更改认证信息
通用---咨询客服电话	人工服务没有吗
其他	只有一个电子登机牌 可以两个人值机吗
手机值机托运问题	请问办理值机以后，还可以到机场托运行李吗？
其他	人工
其他	离线模式
结束语	谢谢
登机流程	手机值机后，去机场如何办理
