label	content
【提取】行程缺失-如何手添	为啥我有的行程看不到
其他	是手机认证
其他	我国际航段不显示
其他	100ml算吗？
其他	在哪可以评分
取消值机后是否可以重新值机	取消值机后可以再次值机吗
行李携带须知	请问天津航空对随身携带行李箱的规定
其他	托运物品数量
【手添】如何手添误删行程	行程删除了能恢复没
经济舱座位分布	怎样查看机型座位图
无法取消值机	为什么我在航旅纵横值机选座选了两个人，然后取消值机有一个取消不了？说是没在这个渠道值机，可是下午明明一起在航旅纵横选的座
其他	可以查询我是否有过预订
手机值机---为自己值机索引	怎么自选位置
值机-值机选座失败	为什么不能值机选座？
其他	你们对应也太慢了
行李限额	行李箱的大小有规定吗？
其他	支持香港航空不?
常用联系人的页面在哪里	查找常用联系人
其他	香港人
带物品登机	飞机上可以带打火机吗
其他	我也想问一下保存下来的登机牌是否用
值机-值机选座失败	为什么无法值机
通用---咨询客服电话	请给我一个人工客服电话
取消值机-如何为自己变更座位	值机后无法修改
航司是否支持手机值机	我订的是新加坡航空公司的航班 可以在这个APP上办理值机吗？
值机-值机选座失败	为什么无法办理值机
其他	锂电池
电子登机牌与纸质登机牌	办理了电子登机牌还能打印普通登机牌吗
手机值机---为自己值机索引	在哪里添加选座
值机-值机选座失败	东方航空怎么不能选座位吗？
其他	座位图有吗
其他	我的国际航班值机选座
其他	始终取消不了
机票---票价、余票提醒	7月11号去三亚的厦航的机票价格是多少？
其他	工具箱在哪个位置
其他	如何绑定行程
延误险	如何购买延误险
其他	没看工具箱
如何添加同行人	添加同行人选座为什么不好选座
取消注销账户	取消注销
其他	在身份认证时，要求用微信或支付宝
乘机证件相关_身份证过期	身份证过期十天左右，是否在乘坐航班时仍可使用？
其他	哈尔滨机场有吃饭的地方嘛
修改中文名	修改姓名
如何查看行程	如何能查到别人给我订的机票
值机详情-如何删除常用联系人	如何删除联系人
行李携带须知	可以带上飞机的东西
其他	怎么老不对
无法取消值机	现在值机了又取消不了
托运流程	我想问行李托运是下飞机之后就可以拿吗
其他	在哪订
如何修改预约选座	然如果我预约的座位不想要，可以选择其他座位吗
其他	为什么关注不了
乘机证件相关_未成年人	儿童可以用户口本登机
退票、改签	如何改签机票
临时乘机证明办理	身份证遗失怎么登机
贵宾厅	折扣商务舱是否可以享受贵宾厅服务。
航司是否支持手机值机	维珍航空可以值机嘛
无法取消值机	我要取消值机，让我先取消孩子的，取消孩子，又说不让取消
通用---咨询客服电话	麻烦给我电话，我需要了解询问改变我座位号的原因
带物品登机	行礼箱可以带电吹风机吗？
值机-如何为同行人办理值机	我可以为同行程的其他人值机么？
查询飞行记录	任何查找以前的飞行记录
其他	头等舱（A）是什么意思
值机记录-查看自己、他人、同行人的座位	值机查询
临时乘机证明办理	补办身份证
如何查看行程	请问在哪里可以查我的待出行机票
未显示国际行程	我的行程记录 只有中国的。其他国家的记录。怎么找到
如何为他人值机	怎么给别人选座位
其他	是你们纵横官网发的
其他	我在手机在线值机了，为什么退出去了，还是显示没有值机。
航班保护中	形成保护取消了也没办法用
其他	15号航班什么时候可选？
行程-索要发票、行程单等	已经出行但行程发票忘记搭了，现在应该怎么补办
行李限额	行李限几件
认证-注销账号	可以注销账户后，重新注册吗
延误险	保险在哪
其他	不是英文证件是身份证名子
值机详情-未开放选座、什么时间开放选座	国泰航空的航班提前多少小时才能办理网上值机？
里程累计	请问以前的行程能补登里程或者积分吗？
无法添加护照	你好，我问一下，我绑定护照的时候显示英文名字和中文名字不符合，是什么原因。英文名字不就是中文的拼音吗？还需要加什么符号吗？
【提取】行程缺失-如何手添	我的机票怎么查不到
座位标志说明	灰色带锁的位置是什么意思
【隐私规则】查询他人行程	怎样查看别人的飞行记录
手机值机---为自己值机索引	机票如何选座
租车	取消租车
遗失物品	丢失物品
如何查看行程	怎么查看自己的机票
其他	超级经济舱
其他	怎么购买
【提取】行程缺失-如何手添	为什么更新后，所有历史飞行记录以及即将开始的行程都沒有了？
其他	添加的同行人是一个学生，没有手机号，可以吗？
通用---咨询客服电话	需要转人工
其他	有没有人工
其他	这么认证
航司电话	航空公司电话多少
值机-值机选座失败	我怎么办不了值机？
带物品登机	我7/17号乘国航从美国纽瓦克机场飞北京，我可以提着一个工艺钟以替代手提行李上飞机吗？我是公务舱
通用---咨询客服电话	客服电话号码多少
手机值机---为自己值机索引	我咋么选座
带物品登机	飞机上可以带多少毫升液体
退票、改签	我要求退票
乘机证件相关_成年人	您好，请问我在你们的网站买的酷鸟航空的机票，但是护照还有两个月到期，请问可以用新的护照办理登记手续吗
座位标志说明	座位不可选是什么原因
带物品登机	飞机上能带粽子吗
提交技术尽快排除、关于系统bug问题	但预约选座点进去就显示网络异常
无法取消值机	这个人的座位取消不了
获取延误证明	办理延误证明
带物品登机	您好，我想问一下38寸的吉他能带上飞机么
手机值机---为自己值机索引	从哪里选座
证件---修改证件	如何更改认证证件
机场电话	大庆机场电话
未显示国际行程	为什么我在携程购买的国外航空公司机票，行程里没有显示？
其他	哈尔滨机场的值机柜台在哪
无法取消值机	选座取消不了
抱怨	还是没有解决
其他	怎么升金卡
他人值机-部分航司儿童不支持办理	同行的小朋友不好选座位
无法认证	为什么我的身份认证失败
认证-注销账号	如何注销账号
机票---预订机票	订票支付方式用微信可以吗
其他	空中飞人
其他	同行人的客票怎么查？
值机详情-座位被预留	为什么预留的座位被别人抢了
遗失物品	身份证遗失
无法取消值机	我只想取消我选的座位，为什么就取消不了？？？
如何添加同行人	如何添加同行人？
其他	怎么注销不了帐号
抱怨	有用吗？
登机、过检时间	飞机延误我需要按正常时间办理值机过安检吗
其他	防晒喷雾
【提取】行程缺失-如何手添	你好，我订了明天的票，但查不到我的航班信息
其他	可以扫码登机吗
其他	值机选座
手机值机---为自己值机索引	请问在哪里选座位
值机-值机选座失败	我的为什么不能值机
其他	微信怎样反馈
行李限额	买行李额
机票---预订机票	跑买票吗
值机详情-如何删除常用联系人	常用联系人怎么删除
其他	怎么回事啊
其他	没有看到飞行模式入口照相功能。
带物品登机	面膜可以带上飞机吗
退票、改签	改签后会更新吗
【提取】行程缺失-如何手添	为什么没有显示回程飞机行程
行李托运物品要求	可以带雨伞托运吗？
值机-如何为同行人办理值机	同行人选座
带物品登机	隐形眼睛液能上飞机吗
其他	18624019086
登机、过检时间	值过机了，起飞前多久还可以托运行李
其他	你好   我四月十四日由青岛飞香港、再由香港飞伦敦 ，怎么没有积分
行李托运物品要求	鸡蛋能带上飞机或者托运吗
孕妇乘机	孕妇可以坐飞机吗？
未显示国际行程	您好，我泰航的行程怎么显示不了。
手机值机---为自己值机索引	你好！请问在航旅纵横上如何办理选座
机票---票价、余票提醒	帮我查看机票
延误、取消	今天Gs7886航班取消了吗？
其他	企业合作
值机-同行人添加数量限制	可以为四人一起选座吗
【提取】行程缺失-如何手添	别人给定的机票怎么查下来没有
行李超重	行李超重怎么收费的
手机值机---为自己值机索引	预约值机之后怎么操作
其他	能增加吗
其他	飞机上可以开机吗
歧义-如何获取登机牌	机票在哪里可以打印出来
其他	预定选座
如何为同行人预约座位	我不在这个航班上可以给别人预约值机吗
行李托运限额	你好我想知道我这个航班有免费托运行李吗
其他	14岁坐飞机
乘机证件相关_成年人	乘坐飞机需要什么证件
带物品登机	携带胰岛素
其他	紧急
如何为他人值机	自己不出行，为他人选座
他人值机-2天内无可办理的行程	帮别人值机显示没有行程
行程-索要发票、行程单等	东方航空 行程单怎么打印
带物品登机	液体不超过多少毫升
取消值机-如何为自己变更座位	怎样更换选座信息？
婴儿乘机	幼儿登机
乘机证件相关_成年人	护照可以国内登机吗
值机-同行人添加数量限制	麻烦问下，预约值机是不是只能选两位同行人？
值机-值机选座失败	当前客票不支持手机值机
其他	如果知道本次航班空乘人员姓名
同行人舱位等级不同	同行人与主乘客是同航班但是不同舱位要怎么给公务舱的值机
不是13位客票号	国外的电子客票号不是数字怎么办
证件-删除已添加证件	删除证件
其他	航旅登机牌
值机详情-未开放选座、什么时间开放选座	提前多久能手机值机选座
无法认证	认证的姓名和身份证不一致
行程-索要发票、行程单等	你好，可以打行程单吗？
其他	国泰可以吗
其他	机票信息是实时更新吗
手机值机---为自己值机索引	你好！我想选座位
补发乘机证明	国际机票补开乘机凭证
带物品登机	移动电源可以携带吗
机票---预订机票	购买机票
其他	希望人工出来回答问题
行李托运物品要求	药品托运
其他	酒呢？
询问机翼、靠窗位置	机翼是哪一排
认证需要多久	注销认证需要多久
他人值机-部分航司儿童不支持办理	成都航空支持儿童值机吗
其他	之前手机号忘记怎么办
其他	预订
航班详情-拥挤度的意思	航班拥挤度是什么
其他	有付款没有反馈
值机-值机选座失败	为什么不能办理值机
里程累计	国外的里程存储
其他	如何有贵宾服务？
值机-同行人添加数量限制	我一次只能办理两个同行人值机吗？
其他	南航用教师资格证，可以打折吗？
其他	8.52E+12
行李超重	从哪里买行李托运
退票、改签	改签航班
延误险	保险公司延误险
【隐私规则】行程提取时间	为什么两年前的行程没有显示
值机-同行人添加数量限制	前天我用手机值机了两个人，但是只发了一个登机牌到我的邮箱里
取消值机-如何为自己变更座位	更改座位
贵宾厅	贵宾厅
打招呼	在
手机值机---为自己值机索引	怎么自助网上选座
其他	一直无法显示
QQ群进不去	Qq号不存在
其他	显示已出票
值机记录-查看自己、他人、同行人的座位	座位信息在哪看
机票---票价、余票提醒	为什么我看不到机票的价格？
通用---咨询客服电话	人工电话是多少
如何获取电子客票号	电子票号怎么查
【提取】行程缺失-如何手添	为什么刚结束的行程没有显示
带物品登机	请问从上海去深圳的航班，要带一只5 KG内的狗狗，需要准备什么证件呢？
行程-索要发票、行程单等	在去哪网购买的机票，可以在机场打印行程单吗
关于南航选座	南航国际航班能手机值机么
认证-注销账号	多久能彻底注销
停车服务	为什么没有机场泊车优惠
未显示国际行程	这个软件怎么越来越垃圾了，国际航班不显示，国内航班也不显示
登机、过检时间	时间来不及了快速托运
航司电话	南方航空电话
行李限额	行李额可以共用吗
【提取】行程缺失-如何手添	没抢到会有行程吗？
行李托运物品要求	托运液体
他人值机-部分航司儿童不支持办理	孩子证件为什么不能选座？
行李托运限额	免费托运行李额度是多少？
认证-如何认证	能不能人工认证身份证
【隐私规则】行程提取时间	为什么之前的航程没有在内
其他	首页行程哪里去了
其他	是十周的小孩
其他	首页服务推荐
婴儿乘机	刚出生的婴儿能乘飞机吗
如何为他人值机	能为别人选座吗
登机牌---如何打印登机牌？	如何打印登机牌？
抱怨	不会回信息吗？
无法认证	我以前认证过，但是忘了密码，现在重新认证不了
其他	这个软件
其他	是啊！我在成都机场T1
【提取】行程缺失-如何手添	当地时间7月5日s7418纳德姆飞莫斯科没有添加上呢？
婴儿餐	预定儿童餐
手机值机托运问题	用手机办理值机后，还可以办理行李托运吗？
【提取】行程缺失-如何手添	查不到票
值机-值机选座失败	为啥值不了机
机场有吸烟区吗	吸烟区
其他	有没航空积分累积
乘机证件相关_未成年人	儿童乘机需要带户口本吗
值机-值机选座失败	我怎么不能手机值机
行李托运物品要求	火锅料可以托运吗
其他	航班取消了然后怎么办
如何修改同行人信息	如何删除其他乘客信息
如何查询机票订单	订完票怎么不出订票信息
机票---票价、余票提醒	查机票
其他	为什么出国的信息没有显示
手机值机---为自己值机索引	哪里选择同人值机
其他	怎么添加孩子信息呢？
机票---预订机票	我可以在这里帮别人买票吗
取消值机后是否可以重新值机	可以值机多少次？
航班动态-咨询是否可晚到机场	请问飞机延误了，手机上也值机了，还需要按延误前的准时时间去值机吗
机票---预订机票	怎么买飞机票
其他	为什么选好座位提交后，刷新只显示成功一个人
乘机证件相关_未成年人	2周岁以内婴儿登机证件
其他	eid
机票---票价、余票提醒	如何查询历史机票的全价
【提取】行程缺失-如何手添	换了护照，之后的行程看不到
提交技术尽快排除、关于系统bug问题	支付参数异常
带物品登机	相机可以带吗
查询航班行李限额	天津航空，西安直飞伦敦，行李限额是多少
无法取消值机	我在APP取消不了值机
手机值机---为自己值机索引	我怎样选坐位
登机、过检时间	提前多久关闭值机
行程-索要发票、行程单等	我要报销
值机记录-查看自己、他人、同行人的座位	为什么查不到手机选座
如何查看航线图	航线图如何查看
值机-值机选座失败	在线值机无法办理
其他	那大于2岁，比如2岁零1个月呢？
如何预约选座	不能提前选座吗
其他	首约送机服务
行李超重	无免费托运额的机票，托运要多少钱一公斤
【隐私规则】查询他人行程	可以帮别人查看飞机票吗
其他	为啥显示非本人
手机值机---为自己值机索引	从哪里选坐位
如何获取电子登机牌	电子登机牌在哪
其他	医生处方证明给谁看
机场是否支持电子登机牌	你好，荔波机场不支持电子登机牌，那机场有值机柜台可打印登机牌吗？
行程-索要发票、行程单等	发票怎么申请
其他	2011年行程
无法认证	请问认证不通过是什么原因
证件---修改证件	：换新护照信息怎么处理？
其他	怎么解决
未接机如何退款	接机，自动取消为何不退款
带物品登机	托运的液体有什么要求
带物品登机	护肤品乳液可以带吗
退票、改签	想要改签可以吗
不显示未来行程	我未来的行程没有显示
取消值机-如何取消值机	取消未成年人值机座位。
行李托运限额	托运行李有大小限制吗
机票---预订机票	航旅纵横卖机票吗？
获取延误证明	开具延误证明
什么是团队票	旅游团队票可以选座吗？谢谢
其他	添加不了
带物品登机	有汤的小龙虾尾可以带上飞机吗
其他	没收到
如何为他人值机	为他人选座
航班保护中	航班保护中
具体开放哪些座位	为什么不能选择安全出口位置
带物品登机	充电宝可以随身携带吗？
其他	鲜花
手机值机---为自己值机索引	快速选座功能在哪
手机值机---为自己值机索引	你好 怎么选座
值机详情-未开放选座、什么时间开放选座	在线值机时间
机场有吸烟区吗	吸烟区在哪儿
其他	如何选定座位
航班中转联程	联程换飞机吗
航班动态-航班动态状态不准	登机时间提示错误，导致我没有登机。如何处理
行李托运限额	28寸的行李箱可以托运吗
其他	预订座位
带物品登机	智能手环可以带上飞机吗？
eid认证	没有NFC功能验证不了身份证怎么办
行李托运物品要求	白酒托运
其他	值机为什么值完了一个另一个显示未开放
常用联系人的页面在哪里	常用联系人页
其他	怎么查未出行的车票
证件-删除已添加证件	删除证件
无法取消值机	不能取消值机怎么办
如何查看电子行程单	如何查看行程单
行李托运物品要求	中医药液可以托运吗
如何查询常客卡	常客卡在哪
如何成为vip选座	办理贵宾卡
其他	如何查询已坐过航班的座位号
携带物品要求	陶笛可以带上飞机吗
预约值机-关于预约选座是否靠谱的疑问	预约值机什么时候能成功
具体开放哪些座位	明天的航班，今天值机选座紧急出口为什么选不了
航司电话	怎么咨询航空公司
照片在哪里	用航旅纵横拍的飞行照片在哪里找呀？
未接机如何退款	订接机服务，订单有误，用户取消订单为什么不退费？
账户信息-如何修改手机号	想知道以前的行程 但是手机号换了
如何获取别人的电子登机牌	办理两个人的值机只有一个登机牌吗
带物品登机	移动电源充电宝携带标准
如何获取别人的电子登机牌	可以帮朋友出电子登机牌吗？
他人值机-部分航司儿童不支持办理	为何儿童不能选座
无法添加同行人	改签后同行人添加不了了
带物品登机	洗面奶可以带上飞机吗
儿童如何用电子登机牌	随行儿童如何一起办理登机牌
行李托运物品要求	卷发棒可以随行李托运吗
取消值机-如何取消值机	航班取消，改签需要取消值机
其他	国外的里程为什么没有
认证-如何认证	军人证件怎么添加
值机-同行人添加数量限制	请问选座位同行最多能选几个？
其他	延误
取消值机-非本人操作被变更座位	CA8203航旅纵横上选的29C，但实际拿到的是29B
行程-索要发票、行程单等	如何报销行程单
值机-部分国际航班或廉价或入疆入藏的航空不支持	春秋航空是不可以选座么
关于南航选座	Cz8122为什么不能办值机
登机牌---如何打印登机牌？	电子登机牌怎么登机
手机值机---为自己值机索引	选座位页面找不到，工具箱页面在哪里
【提取】行程缺失-如何手添	路线图如何添加国际航班
其他	查询进港信息
行李托运物品要求	可以托运防晒喷雾吗？
其他	你好西宁机场有住处吗
其他	电池
退票、改签	已办理值机，现需退票，无法到柜台办理，如何处理？
抱怨	衮
其他	从哪里查到我的转让人
孕妇乘机	孕妇乘机规定
手机值机---为自己值机索引	页面哪里自助选座位
手机值机---为自己值机索引	值机座位是否保留
航站楼查询	怎么查航班起飞的航站楼
如何预约选座	我需要重新预定座位
认证-如何认证	怎么能再次注册
他人值机-部分航司儿童不支持办理	儿童票不能提前手机值机是吧？
电子登机牌与纸质登机牌	app值机了还要打印登机牌么
他人值机-部分航司儿童不支持办理	怎么在次办理儿童值机
登机流程	安检托运程序
如何添加同行人	怎么添加同行人手机值机
如何办理升舱	我怎么帮朋友升舱
带物品登机	剃须刀可以携带不
行程无法添加	不是，要添加行程，查看航班状态，为什么添加不了。
其他	随身带膏体状物体没问题吧
如何为他人值机	我想帮我妈妈值机
其他	西安打印机票
通用---咨询客服电话	我需要客服电话
登机、过检时间	我想提前托运可以嘛
他人值机-部分航司儿童不支持办理	怎么给同乘的儿童选座
认证-如何认证	怎么用微信认证
取消值机-如何取消值机	这种情况怎么取消值机
其他	卡包入会手机是久号码怎么办
行程-索要发票、行程单等	我要开发票
取消值机-如何为自己变更座位	座位是在你们app上定的，航空公司需要联系你们，更改的
行李托运物品要求	牛肉和盐可以托运吗？
其他	我的姓是徐xu
其他	加了
其他	旧护照
临时乘机证明办理	未带身份证
证件&姓名-添加他人证件	如何添加其他人身份
值机详情-未开放选座、什么时间开放选座	航班起飞前多久就不能用手机值机了
他人值机-部分航司儿童不支持办理	东航国际航班儿童值机
其他	回程单
其他	电子登机牌 凭证
行李限额	登机箱是多大
其他	座位号
其他	这里没有吗
其他	如何取消头像
其他	为什么没有自动获取
通用---咨询客服电话	我联系我的客服没人回答我卜
航班动态咨询---其他	我的航班为什么取消了
乘机证件相关_未成年人	只带出生证明可以吗
通用---咨询客服电话	没有人工客服吗
其他	个人中心在吗
其他	为什么有其他的行程
其他	怎么总这样
电子登机牌与纸质登机牌	你好！有电子登机牌了还可以打印纸质登记牌吗
通用---咨询客服电话	有电话客服吗？
值机-同行人添加数量限制	我在智行上帮四位朋友买了四张机票～为什么不能先预约座位呢～
行程-索要发票、行程单等	我的电子发票开错了，需要重新开怎么弄？
其他	退款什么时候到
带物品登机	花露水  携带
临时乘机证明办理	咸阳机场+临时身份证办理
【提取】行程缺失-如何手添	为为什么实名认证后没显示明天的行程？
其他	就在你们这上面选的为啥取消不了
其他	联系电话
其他	积分卡如何升级
其他	旅豆中心在哪里？
值机-值机选座失败	不能帮他人值机
未显示国际行程	为什么境外飞行看不到
退票、改签	已经值机的机票能退吗
其他	没有找到什么更新
带物品登机	飞机可以带鸡蛋么
有氧舱问题	怎么申请有氧仓
其他	计费标准是怎么计算的？
值机-值机选座失败	为什么我选不了，提示还未值机
里程累计	飞行次数不对啊
其他	电子乘机牌
如何修改常客卡	如何添加更改常旅客
婴儿乘机	儿童登机
机票---预订机票	可以订机票吗
查看别人的预约选座	怎么看帮别人预约值机的内容
值机详情-未开放选座、什么时间开放选座	我选了座位了，没看到什么时候值机
行李超重	行李箱托运费多少钱
其他	机票搜索原来可以看到舱位，怎么现在看不到了
手机值机---为自己值机索引	选座位在哪儿？
其他	为什么查不到郑州机场的出港信息？
其他	怎么找到人工电话
抱怨	可以骂人吗😓
退票、改签	飞机延误 退票
其他	下午4点多的飞机
登录-忘记密码	账号忘记
值机-值机选座失败	我怎么不能选座
其他	不用带全本吧
无法认证	我为什么不能身份认证
手机值机是否还需取票	请问，山东航空我在航旅纵横手机值机后还需要到机场办理值机吗？可以直接登机吗？
闲聊	你会什么
其他	北京首都机场有哪几个航站楼
登机、过检时间	你好，什么时间可以值机
如何保存登机牌到iOS wallet（passbook）或安卓“桌面快捷方式”？	我的钱包在哪里可以找到
其他	这个账号能退钱吗？
其他	想了解加入行程
其他	航班延误会提早那
其他	悦道退款
行李限额	坐飞机行李重量不超过多少可以带上飞机
其他	没有选坐
带物品登机	花露水携带
其他	接机服务
其他	未满十八岁 没有银行卡
如何获取电子客票号	可以向你查询电子客票号吗？
其他	河北航空
如何查看行程	如何通过身份证查询航班信息？
其他	为什么要收我钱？
其他	如果航班取消
接送机---如何申请接送机发票	投诉 在贵平台预定了接送机服务 但是无法开具发票
抱怨	还是不行啊
订餐	购买餐食
带物品登机	带化妆品的规定
机票---预订机票	不支持购票？
带物品登机	充电宝可以带飞机上吗
带物品登机	蓄电池小风扇能带上飞机吗
未显示国际行程	国外航班没有显示
值机-部分国际航班或廉价或入疆入藏的航空不支持	我六月二十号西藏航空希望办理值机，怎么办不了
值机详情-未开放选座、什么时间开放选座	我的航班什么时间开放选座
带物品登机	飞机带烟能带多少
取消值机后是否可以重新值机	取消值机还可以选座位么
其他	请发送一下我之前的选座记录
其他	再带上出身证明，不会影响登机吧？
带物品登机	你好，乌龟可以带上飞机吗？
其他	电子版行程单
行程-索要发票、行程单等	行程单上为什么有样例
修改中文名	你好，我名字变更了信息显示不出来
行李限额	我想查我的航班行李限额
常用联系人的页面在哪里	找不到 常用联系人 页
登机、过检时间	你好什么时候给我选的值机呀
手机值机---为自己值机索引	手机选座在哪
遗失物品	东西落飞机上了
手机值机---为自己值机索引	我要值机
如何查看飞行计划	飞行计划在哪看
行程-索要发票、行程单等	行程单电子版
行程-索要发票、行程单等	机票行程单打印
乘机证件相关_未成年人	婴儿坐飞机需要什么证件
其他	eic
其他	怎么办理
兑换中心---查找兑换口令	我想问，刚刚兑换的口令，为什么过期或不存在
其他	以前都是可以的
无法认证	忘记就账号了，认证不了怎么办？
托运流程	时间赶不上托运怎么办
认证-如何认证	新护照不需上传照片吗？
手机值机是否还需取票	手机值机后，能在机场换到纸质登机牌吗
其他	这个是什么意思
其他	怎么预定
【隐私规则】行程提取时间	只要下载pro版就可以最早看到2011年的行程了吗
取消值机-如何为自己变更座位	如何变更座位
非本人操作被退改签	为什么你们显示我退票了
带物品登机	手机关机可以放在行李箱里托运吗？
值机-值机选座失败	为什么手机不能值机？
值机-值机选座失败	mu786不能办值机
清真餐素餐	我看到呼市到广州航班上有正餐，我想预订素餐，怎么订？
通用---咨询客服电话	你们客服电话是多少呢？
他人值机-部分航司儿童不支持办理	儿童如何值机
打招呼	在
查询航班行李限额	请问14号下午14.55的郑州到乌鲁木齐的JD5383首都航空行车可托运是多少公斤？
座位标志说明	选座时，带锁的，是没法选的吗？是需要付费才能选吗
值机-值机选座失败	航班不支持手机值机
手机值机---为自己值机索引	如何办理值机？
值机-如何为同行人办理值机	你好，我要值机的时候要连朋友的一起值机怎么办理
取消值机-如何为自己变更座位	已值机还可以改座位吗
其他	家人行程
其他	请问怎么查票？
其他	2008年行程
值机详情-未开放选座、什么时间开放选座	选座什么时候正式开放
其他	麻烦尽快给我确认
账户信息-获取不到验证码	验证码超次
其他	有亚洲航空吗
其他	出票了没
登机、过检时间	最晚什么时候到机场
取消值机-如何取消值机	zh8562请帮我取消值机
修改中文名	证件上名字写错了
微信	微信号是什么
其他	那为什么提示该乘客航班与本人不同
值机-值机选座失败	为什么孩子值不了机啊
其他	飞机类型
行程-索要发票、行程单等	行程单原件
非本人行程无法值机	你好，办理值机显示非我本人值机，不可办理
【隐私规则】查看某航班是否购买成功	如何查询我航班已经约定成功？
常用联系人的页面在哪里	常用联系人在哪个界面
值机-如何为同行人办理值机	同行人选座
其他	航班取消了怎么办
添加新证件格式错误	添加认证输入身份证号为什么总显示格式错误
如何补打登机牌	登机牌可以补打吗？
未显示国际行程	国际航班查不到吗？
pro版下载	航旅纵横Pro无法下载
值机记录-查看自己、他人、同行人的座位	值机管理中为何找不到值机记录
如何为他人值机	可以帮他人值机吗
其他	延误
他人值机-部分航司儿童不支持办理	如何与儿童一起办理值机？
其他	哪里有打折机票
值机-值机选座失败	为什么我的app不能值机.别人的app却可以操作
接送机---如何申请接送机发票	接机发票
手机值机---为自己值机索引	去哪里值机
其他	步骤
其他	联系人
其他	证件格式
他人值机-部分航司儿童不支持办理	如何帮我的宝宝值机
行程-索要发票、行程单等	报销机票怎么打印
行李托运限额	托运收费吗
行李托运物品要求	烟和酒能托运吗
其他	航旅众横上看不到
【提取】出现了非本人购票的航班	为什么有我没订票的行程
其他	我给小孩取消了，可现在提示我没成功
【其他】怎么获得乘机证明	乘机凭证
值机-同行人添加数量限制	值机只能帮同行两个人值机吗
带物品登机	日抛隐形眼镜可以带么？
值机记录-查看自己、他人、同行人的座位	找不到座位界面
值机-值机选座失败	客票暂不支持手机值机，要往柜台办理，这是为什么
机票---预订机票	这个不可以直接订票吗？只能查询航班票数？
其他	土耳其航空
带物品登机	生鲜瓜果能过安检随身携带?
如何查看电子行程单	电子行程单能发到邮箱嘛？
遗失物品	丢失物品
查询航班行李限额	海航的行李限制是多少公斤？
行李限额	携带行李
其他	加完了，请验证一下
其他	你能告诉我工具箱在哪个页面吗
如何预约选座	怎么预选座位？
认证-如何认证	我要认证
其他	9号的航班
飞机上物品遗失	东西忘了拿，在飞机上
其他	牙膏
如何获取别人的电子登机牌	我们同行人为什么值机不显示电子凳机牌
其他	活体小动物
天气查询	天气
证件---修改证件	我的账户绑定错了，可以修改吗？
儿童如何用电子登机牌	你好，我们是川航，刚刚给孩子办理了手机值机，孩子的登机牌是不是只能到柜台去打印，不能用自助机器打印啊？
取消值机-如何取消值机	申请取消6月17深圳到上海的厦航值机
取消值机-如何为自己变更座位	选完座可以改吗
如何办理升舱	我想升舱
带物品登机	吉他可以拿上飞机吗
他人值机-部分航司儿童不支持办理	值机能不能大人和小朋友选择在一起？
其他	机场控制不可选座
【数据】已使用行程仍然显示未使用	为什么显示我未乘坐
如何查看行程	最早可以查到多久的航班
其他	删除问题
其他	麻烦问问用着好好的
退票、改签	航班自己取消了行程，我怎么办
带物品登机	飞机上能带熟的咸鸭蛋吗
其他	在那选座明天飞机位
如何查看行程	最早可以查到多早的行程
其他	还没有同意
电子登机牌与纸质登机牌	手机值机需要打登机牌吗？
其他	请问昆明到宁波的距离是多少
行李携带须知	什么东西能托运
其他	如何点票
其他	民航出行小常识
其他	我的为什么不显示呢
如何查看电子行程单	怎么下载电子行程单
值机记录-查看自己、他人、同行人的座位	如何查看值机信息
其他	请问如何避免自己的行程被旧设备的使用者看到？
证件---修改证件	更改证件号
如何查看行程	怎么查看全部行程
其他	票号
其他	zipper
其他	身份证已经认证，帮我查看登陆账号
值机-值机选座失败	为什么不能手机选座了？
通用---咨询客服电话	电话客服
航班动态咨询---其他	乌鲁木齐到阿拉山的飞机有没有 具体的时间有没有
其他	新加坡航空
取消值机后是否可以重新值机	选定的座位取消之后还能再选择吗
他人值机-部分航司儿童不支持办理	深圳航空班机可以手机在线为儿童办理值机吗？
【隐私规则】查询他人行程	我怎么用身份证查询机票
行李托运物品要求	托运的肝素针剂，医生处方在办理托运时出示吗
值机-同行人添加数量限制	添加不了第三位同行旅客
带物品登机	你好。国内航班随身携带香烟，多少？
其他	飞机能蜂蜜
其他	为什么值机时显示“校验可疑旅客”
QQ群进不去	加了QQ ，没有人验证？？
行李托运限额	航班免费托运行李多少斤
询问机翼、靠窗位置	靠窗的飞机昨座位怎么选
他人值机-部分航司儿童不支持办理	一个大人一个儿童怎么值机
值机-值机选座失败	有一张不能值机
其他	为什么刚刚下单买的6.20号绵阳飞昆明没有显示
修改中文名	名字错了 怎么办
带物品登机	化妆品可以拿透明旅行瓶装吗
他人值机-部分航司儿童不支持办理	小孩怎样与大人一起值机？
【隐私规则】行程提取时间	我以前的行程为什么不显示
其他	国内航班
乘机证件相关_未成年人	哥哥可以带12岁以下儿童坐飞机吗
行程-索要发票、行程单等	我的行程单如何获取
带物品登机	电动牙刷可以带上飞机吗
其他	会话失效是什么意思
值机-同行人添加数量限制	你好，通行5人，如何同时选座
临时乘机证明办理	天河机场+临时身份证办理
如何预约选座	预约选座问题
退票、改签	我想问一下，我定的航班，突然取消了
值机-同行人添加数量限制	网上选座最多同行人是几个？
带物品登机	国际航班可以携带真空包装袋和真空泵吗
其他	北京飞澳门
如何预约选座	怎么预选座位
修改中文名	是证件认证里的名字拼写错误
