label	content
座位标志说明	手机值机  座位上有锁。
手机值机---为自己值机索引	怎么选座号
取消值机-如何取消值机	付费值机怎么取消
如何为他人值机	怎么查看帮别人的选座
如何查询机票订单	如何查询订购的飞机票
【隐私规则】查询他人行程	用身份证查已订机票
认证-注销账号	如何注销账号
如何成为vip选座	如何成为VIP
机场电话	天津机场客服电话
值机详情-未开放选座、什么时间开放选座	你好，什么时间开始选座？
无法取消值机	我值机了要改票，取消值机为何总不行啊，急死了，请帮忙
无值机信息	我的行程开放值机后为什么没有短信通知
值机-值机选座失败	无法为其他人值机
询问机翼、靠窗位置	选安全出口前面的座位
通用---咨询客服电话	有人工咨询电话吗
行李托运限额	一个箱子，一个包总重不超过20公斤，两个都可以托运吗？
行程-索要发票、行程单等	怎么获取行程单
如何修改同行人信息	如何让删除通行人信息
值机记录-查看自己、他人、同行人的座位	我选了座位为什么东航那边查不到
值机详情-未开放选座、什么时间开放选座	请问手机值机时间是在航班起飞前什么时间断
结束语	好滴
他人值机-部分航司儿童不支持办理	我用自己的手机替孩子购买了机票（北京至巴厘岛）怎么没办法值机啊？
询问机翼、靠窗位置	安全出口怎么看
行李托运物品要求	瓶装酒可以托运吗
行李托运限额	20寸行李箱20kg以下可以不托运吗
【手添】如何手添误删行程	不小心删了行程怎么办
行程-索要发票、行程单等	只有行程单
行李托运物品要求	矿泉水可以托运吗
行程-索要发票、行程单等	如何打电子发票
如何预约选座	为什么现在预约选座进不去？
【手添】催促审核进度	我的认证怎么不审核
值机详情-座位被预留	我被莫名选了座位是怎么回事？
打招呼	哈喽
退票、改签	我想要改机票
手机值机---为自己值机索引	怎样选座位？
如何为他人值机	我能用航旅纵横给别人选座吗
行程-索要发票、行程单等	电子发票在哪里？
认证-如何认证	這個app可否添加香港特區護照
取消值机-如何取消值机	我要取消明天的选座可以吗？
非本人行程无法值机	手机值机，我核对信息后确认，出现非本人行程，不可值机，这是为什么？
行程-索要发票、行程单等	我的航旅显示行程单以打印，
残疾人、病人乘机	血栓患者能坐飞机吗
行程-索要发票、行程单等	行李托运电子发票
航站楼查询	∴长春深航在哪个航站楼值机？
他人值机-部分航司儿童不支持办理	我儿子没法选座咋办？
他人值机-部分航司儿童不支持办理	带两岁半小孩可以手机选座不
证件&姓名-添加他人证件	两人的证件 如何认证
值机-值机选座失败	已升级最新版本还是不能正常值机
通用---咨询客服电话	人工服务电话
飞机有wifi吗	机上wifi怎么申请
【提取】行程缺失-如何手添	行程里为什么只有2017年2018年的，没有2019年的
手机值机---为自己值机索引	怎样选座
乘机证件相关_成年人	驾驶证可以用来登记吗
登机、过检时间	飞机起飞前多长时间停止登机？
预约选座-提示不能重复预约	添加同行人，显示我重复预约是怎么回事？
【提取】行程缺失-如何手添	我有几次行程为什么看不到呢
登机、过检时间	直接托运还是需要提前预约？
值机-值机选座失败	当前课票暂不支持手机值机
如何为他人值机	可以帮别人值机吗？
证件-删除已添加证件	删除证件
取消值机-如何取消值机	请取消杨利强值机
手机值机---为自己值机索引	怎么选取座位
行李托运限额	行李托运有质量限制
无法取消值机	取消选座取消不了
出入境办理-海关	1w毫安的充电宝需要走申报通道吗
登机牌---如何打印登机牌？	电子登机牌可以在机场打印出纸质登机牌么
如何获取电子客票号	出票成功无客票号
什么是值机	什么是在线值机
如何取消升舱	升舱订单可以取消吗
行程提取未成功	为什么我提取不出行程
如何获取电子登机牌	怎么查看电子机票
退票、改签	能不能改签今天
账户信息-获取不到验证码	输入44+手机号 收不到验证码
中转时间	中转航班需要预留多久时间
手机值机---为自己值机索引	首页手机选座在哪里
抱怨	扯淡，耽误旅客时间
打招呼	客服您好
如何补打登机牌	机票掉了还能补办吗
具体开放哪些座位	怎么选第一排座位
【提取】行程缺失-如何手添	机票改签之后没有显示，还是旧的信息。
【提取】行程缺失-如何手添	为什么我的行程里面没有显示6月26日的行程
如何查看行程	怎么查预定的机票
他人值机-部分航司儿童不支持办理	同行小孩怎么选座
退票、改签	我想改签机票
打招呼	你好～
他人值机-部分航司儿童不支持办理	两岁半儿童值机
残疾人、病人乘机	病人
他人值机-部分航司儿童不支持办理	小孩有户口本，跟大人一起买的机票，怎么选座位和取机票
如何查看行程	飞机航班号怎么查
取消值机-如何取消值机	我能取消选座吗
手机值机---为自己值机索引	请问在其他平台上买的机票，可以在航旅纵横上值机吗？
如何获取别人的电子登机牌	查看同行人电子登机牌
账户信息-如何修改手机号	航旅纵横账号绑定的手机号不用了
机票---预订机票	我已经购买了机票，怎样在系统中选座呀
值机-如何为同行人办理值机	带着70多岁的老人，订票时忘记选座了怎么办
行程没有短信提醒	值机后会有短信提示吗？
【提取】行程缺失-如何手添	可以添加多个人查看行程吗
值机详情-如何删除常用联系人	怎么删除已有常用联系人
如何添加常用联系人	添加常用旅客
退票、改签	请问在别人手机上预定的机票在我的手机上可以改签吗？
如何查看行程	之前的机票号如何查找机票已使用证明？
值机-值机选座失败	你好，我想问一下为什么我值机值不了？
如何获取电子客票号	为什么我的英文版机票出行单上面没有电子客票号
【隐私规则】查询他人行程	用身份证能查到航班嘛
手机值机---为自己值机索引	哪里选座
登机流程	我怕我赶不上飞机了怎么办
值机-值机选座失败	问什么海南航空的无法值机？
机票---预订机票	如何订票？
携带物品要求	腊排骨可以带上飞机吗？
行李超重	从西安到圣彼得堡托运估计要多少钱
航司电话	厦门航空客服
修改中文名	认证的姓名错误
如何查看行程	在哪里可以查询自己的机票
无法取消值机	我的值机怎么取消不了
手机值机---为自己值机索引	用同一手机号订的机票怎么选座
如何添加同行人	添加乘客
未显示国际行程	为什么国际飞行不显示
值机详情-未开放选座、什么时间开放选座	什么时间可以选座
手机值机---为自己值机索引	选座位怎么选
航线图未显示行程	请问航线图为什么显示不全
【提取】行程缺失-如何手添	你好，我的行程为什么没有啊
机票---预订机票	小孩要买票
机票---预订机票	航旅纵横只能查询不能购买机票吗？
pro版下载	PRO版在哪里下载
手机值机---为自己值机索引	你好，我问下怎么选座位
如何为他人值机	可以帮其他人在我的手机上值机吗
手机值机---为自己值机索引	工具箱的手机选座卡片在哪里
如何添加常用联系人	常用联系人添加
无法取消值机	值机无法取消
【提取】行程缺失-如何手添	如何添加行程
退票、改签	现在我想机票改期了哦
行李托运限额	行李多重托运
提交技术尽快排除、关于系统bug问题	怎么查询CA817航班动态就闪退
手机值机---为自己值机索引	怎么在线选位
航班动态-航班动态状态不准	我明天的飞机怎么现在显示登机
值机-值机选座失败	我的手机为什么选不了座位
登机流程	登机流程
提交技术尽快排除、关于系统bug问题	为什么我查航班动态 就闪退
行李托运限额	公务舱托运2件行李不超过30公斤即可，对吗？
账户信息-如何修改手机号	请问如何更改电话号码
通用---咨询客服电话	有人工服务吗？
询问机翼、靠窗位置	怎么查看值机的座位图
手机值机是否还需取票	已经值机成功，还需要柜台取纸质登机牌吗
他人值机-部分航司儿童不支持办理	你好，我已认证，但是我现在要给孩子选座位，
认证-注销账号	怎么把帐号注销掉呢
未显示国际行程	为什么没有显示国际航班？
乘机证件相关_未成年人	一个大人带2个小孩怎么坐飞机
证件-删除已添加证件	怎么解绑证件
歧义-如何获取登机牌	我要在网上换登机牌
【提取】行程缺失-如何手添	为什么我有的出行在行程中没有显示
如何取消预约选座	怎么帮他人取消预约选座
行程-索要发票、行程单等	可以打印电子发票吗
航班保护中	值机时总显示乘机人已开启行程保护，这是为什么
询问机翼、靠窗位置	紧急出口选座
【提取】认证后未提取出行程	绑定了证件没有未来航班
军人、特殊身份旅客	特殊旅客
如何为他人值机	你好，我如何帮助别人值机？
姓名-认证非本人	证件已被其他账号注册
机票---预订机票	这里能买机票吗？
行程-索要发票、行程单等	报销凭证可以报销么
如何预约选座	怎么预约选座
航司电话	西部航空客服电话多少
行李托运物品要求	定型喷雾可以托运么？
值机-如何为同行人办理值机	我怎么帮朋友值机
军人、特殊身份旅客	军人值机柜台在哪
机票---票价、余票提醒	机票上的信息怎么看
值机记录-查看自己、他人、同行人的座位	怎么看我选的座位
手机值机---为自己值机索引	如何值机成功
里程累计	怎么补登里程
手机值机---为自己值机索引	可以在线办理值机吗
账户信息-如何修改手机号	怎样修改短信推送信息的手机号码
机票---预订机票	这个app在哪里买机票
添加新证件格式错误	证件格式错误
航司是否支持手机值机	韩亚航空可以手机值机吗
如何获取电子登机牌	电子登记牌，在哪里找到？
如何保存登机牌到iOS wallet（passbook）或安卓“桌面快捷方式”？	加入钱包
通用---咨询客服电话	你电话
登机流程	坐飞机的注意事项
无法取消值机	取消值机失败
行李托运物品要求	能托运多少牛奶
他人值机-部分航司儿童不支持办理	可以大人先手机值机，儿童再去机场柜台办理值机吗
如何添加同行人	如何添加不同乘机人
【隐私规则】查询他人行程	可以查询别人有没有订机票吗
乘机证件相关_未成年人	你好，别人带我女儿（五岁儿童）乘坐飞机，女儿没办过身份证，只拿女儿的户口页可以登机吗？
修改中文名	我的姓名改了，身份证号没变，但是认证不了
机场--如何查看机场雷达、交通、大屏、地图	机场雷达如何打开
他人值机-部分航司儿童不支持办理	带36天婴儿值机
机票---预订机票	别人帮买的机票
航站楼查询	北京/兰州晚7.10分的在机场2号航站楼还是3号航站楼登机？
取消值机后是否可去机场值机	取消值机后可以去现场打印机票吗
行李托运物品要求	白酒托运
行程-索要发票、行程单等	你好，请问我怎么获取行程单？4.3日的飞机票，机场客服人员说我在第三方买的机票，行程单要在第三方才能打印。
【提取】行程缺失-如何手添	我下午的航班找不到
值机-值机选座失败	为什么我不可以值机
机场--如何查看机场雷达、交通、大屏、地图	机场雷达
结束语	好的，知道了，谢谢您。
取消值机-如何为自己变更座位	怎么换座
电子登机牌打印时间	提前多久能打印登机牌
机票---预订机票	你们可以订票么
常客卡添加失败---其他	为什么添加常客卡总是显示请求失败
如何保存登机牌到iOS wallet（passbook）或安卓“桌面快捷方式”？	添加到钱包
如何成为vip选座	怎么成为VIP
行李托运物品要求	托运宠物
【隐私规则】行程提取时间	之前的飞行纪录，为什么都没有显示
如何办理升舱	军人持证件可以升舱吗？
值机-值机选座失败	选不了座位
值机-如何为同行人办理值机	我们一家三口出去，怎么才能一起值机
机票---预订机票	预订机票
登机流程	乘坐飞机休息注意事项
值机-值机选座失败	值机没有蓝色座位给我选
行李托运物品要求	你好，喷雾可以托运吗
手机值机托运问题	手机值机后可否去柜台办理行李托运
【其他】怎么获得乘机证明	请问一下，帮人选座后，登机凭证是用什么？
如何预约选座	怎么预选座位
机票---预订机票	我可以直接在这上面订机票吗？
什么是值机	手机值机是什么意思
修改中文名	我认证身份证和孩子的姓名串了，需要马上修改，怎样处理。急！
如何查看行程	查询航班失败
手机值机---为自己值机索引	我在手机上办理了值机
打招呼	^在吗
无法取消值机	儿童取消不了直机
乘机证件相关_身份证过期	身份证过期一个月能直接正常登记吗
航班保护中	办理值机总提示开启行程保护
猜一猜尚未结算---没有结算	延误了为什么没给旅豆
退票、改签	别人帮我选座之后，我要改签怎么办
登机、过检时间	国际航班多久停止托运行李？
手机值机---为自己值机索引	头等舱怎样值机
婴儿乘机	12周岁应该买儿童票还是成人票
如何办理升舱	请问如何办理升舱？
登录-忘记密码	换手机了 忘记密码
取消值机-如何为自己变更座位	调换座位，
值机记录-变更或取消他人的座位	帮别人值机怎么取消
什么是open状态	open票怎么使用
旅豆中心---旅豆如何获取	旅豆可以购买么
【隐私规则】查询他人行程	如何用航旅纵横查询其它人的航班信息？
如何查看行程	飞行途中，航线无法查看
【提取】手添新版-廉航如何添加	如何添加春秋航空
【隐私规则】行程提取时间	IOS pro版可提取的最早行程是多久以前的
取消值机-如何取消值机	你好，我想取消值机
【提取】行程缺失-如何手添	没有我的订单
提交技术尽快排除、关于系统bug问题	提示系统异常
未显示国际行程	我的国际航班信息为什么没有显示
机票---票价、余票提醒	怎么查询保留机票信息
他人值机-部分航司儿童不支持办理	孩子怎么提前选座
什么是open状态	open票怎么使用
接送机费用	我的接站车如何付费？
【提取】行程缺失-如何手添	行程没有显示
临时乘机证明办理	没有身份证
行程-索要发票、行程单等	打印发票
行李托运限额	境外行李托运限额
非本人行程无法值机	显示非本人行程，不可值机
值机-值机选座失败	为什么别人可以值机？我的不能？
证件&姓名-添加他人证件	怎么添加其他人的身份信息
值机记录-查看自己、他人、同行人的座位	我怎么看直机信息
旅豆的作用	旅豆能换什么
如何分享电子登机牌	如何把选好的座位分享给其他人
值机记录-变更或取消他人的座位	如何为他人取消值机？
【提取】手添新版-廉航如何添加	请问春秋航空行程无法显示吗
认证-取消认证	取消认证
手机值机---为自己值机索引	怎样选座位，谢谢。
他人值机-部分航司儿童不支持办理	你好，我给我和6岁的孩子同时在飞猪上买了机票，但是刚才值机时孩子不能和我同时值机，显示与已添加的乘客航班不同，请为其单独办理值机。我不懂，这是什么意思呢？
如何获取电子登机牌	电子机票在哪里
他人值机-部分航司儿童不支持办理	儿童座位如何选票
如何办理常客卡	我想问下那个常客卡怎么办理
登机、过检时间	内地飞澳门，需要提前几小时到机场口
临时乘机证明办理	身份证没有带
证件-无法添加新证件	添加新证件号码，出现问题
打招呼	在吗。
行程-索要发票、行程单等	电子发票需要取票马
取消值机-非本人操作被取消值机	什么儿童，他人。这是我本人在你们的网站选的座位，一个月前就选好的，现在给我调换了。
航班取消-本人无法取消	我帮同行人值机了，航班被取消为什么取消不了同行人值机？
抱怨	回答不能解决问题，急死了
机票---票价、余票提醒	可以帮我查询一下机票吗
【提取】行程缺失-如何手添	怎么添加国际航班信息
【提取】出现了非本人购票的航班	你好！我没有订机票，怎么发信息给我
值机-值机选座失败	我不能手机值位
延误、取消	航班取消是飞机晚上不飞了是吗
兑换中心---查找兑换口令	商旅口令在哪里
值机详情-未开放选座、什么时间开放选座	航班未开放选座什么意思？
值机-值机选座失败	选座按钮没有
值机详情-未开放选座、什么时间开放选座	什么时间开放手机选座
航司是否支持手机值机	UA089航班可以选座位了吗？6月12日纽瓦克-北京
【提取】行程缺失-如何手添	行程提取
订餐	cz3297有餐吗
值机详情-座位被预留	如何值机预留座位
值机-值机选座失败	明天的飞机为什么今晚不能值机
手机值机---为自己值机索引	你好请问怎么选座？
手机值机是否还需取票	手机值机后还需要办理乘机手续吗
如何添加常用联系人	如何添加联系人
【其他】怎么获得乘机证明	个人乘机凭证多久发送
【其他】怎么获得乘机证明	我需要乘机证明你能搞定吗
如何预约选座	怎样才是预约座位成功了？
未显示国际行程	国外城市之间的行程不显示在行程清单当中？
无法取消值机	不能取消值机的原因是什么
取消值机-如何为自己变更座位	怎么换座位
值机-如何为同行人办理值机	可以帮助朋友选择位置吗
通用---咨询客服电话	电话客服
登机流程	先值机还是先办理托运
手机值机---为自己值机索引	怎么预订座位
行程-索要发票、行程单等	发票可以不和机票同时邮寄吗
值机-值机选座失败	为什么我直机不了
如何预约选座	哪里预约座位
他人值机-部分航司儿童不支持办理	儿童办理值机 怎么选同行人
手机值机---为自己值机索引	怎么办理选座呢
证件&姓名-添加他人证件	如何添加其他人证件
通用---咨询客服电话	rl人工服务
值机详情-未开放选座、什么时间开放选座	明天下午16:35呼和浩特飞贵阳现在可以选座吗？
登机、过检时间	柜台办理登机牌时间
手机值机---为自己值机索引	电脑网上怎么值机
如何查看热力图	怎么显示热力图
认证-如何认证	未成年没有银行卡怎么进行微信认证呢？
抱怨	投诉你们软件更新界面，航班信息字太小，机场字体也太小，颜色也浅，根本看不清，今天造成我走错机场，还是原来界面看着舒服
手机值机---为自己值机索引	在哪选座
登机流程	是怎么扫二维码过安检
军人、特殊身份旅客	军人优先可以携带军属吗？
如何查看行程	我要查询我预定的航班
预约选座失败	无法找到预定信息
值机-值机选座失败	为什么客票不能值机
不显示未来行程	为什么   不显示未来行程
常客卡---非本人常客卡	添加常客卡显示非本人常客卡怎么回事
手机值机是否还需取票	办理过电子值机，到机场停止值机，还可以打印登机牌吗？
行程-索要发票、行程单等	怎么打印行程单？
值机详情-座位被预留	值机座位与预留座位不同
如何为他人值机	不乘坐航班，可以为别人选座嘛
延误险	可以买延误险呢
通用---咨询客服电话	你们人工客服电话是多少
询问机翼、靠窗位置	那些位置是靠窗的
接送机服务取消流程	取消接送机
托运流程	值机了怎么托运
认证-如何认证	添加港澳通行证
如何获取电子登机牌	在哪找的电子登机牌
登机、过检时间	航班起飞前多久可以办理值机
贵宾厅	VIP贵宾厅
抱怨	试过了不好使
手机值机---为自己值机索引	国内航空如何选座
行程-索要发票、行程单等	电子登机牌能报销吗？
无法取消值机	我要取消选座，取消不了
他人值机-部分航司儿童不支持办理	我想问下，孩子怎么值机
抱怨	什么呀，答非所问
歧义-如何获取登机牌	我想要机票报消，怎么打印
添加新证件格式错误	为什么输入身份证号码总是说格式不对
查询航班行李限额	你好小横，请问西部航空PN6405航班的行李限额是多少？
抱怨	有用吗？
账户信息-获取不到验证码	收不到注册验证码
抱怨	白痴
行李托运物品要求	可以托运300ml的芦荟胶么
天气查询	我想问下明天的天气A461航路，会影响南宁到杭州的航班吗？
机场投诉	请问如何投诉机场办理登机牌工作人员
未显示国际行程	境外的航空公司行程会显示吗
不是13位客票号	你好我想请问我的票号是10位数，好像没发添加行程怎么办呢？
机票---票价、余票提醒	如何查机票
值机-同行人添加数量限制	那我为什么只能选择3个
姓名-认证非本人	我的认证一直是证件被占用
如何获取升舱发票	你好，5.19我在你们这里办理了川航的机会升舱，发票你们怎么给我？
机票---预订机票	儿童购票政策怎样呢？
他人值机-部分航司儿童不支持办理	如何为同行儿童选座
通用---咨询客服电话	国泰航空公司服务热线
取消值机-如何取消值机	我的手机值机 已经取消了嘛
如何为他人值机	给别人选座
无法认证	为什么认证都失败了
行程没有短信提醒	已经开启消息通知 可是没有短信提醒
如何为他人值机	请问可以给别人值机吗
手机值机---为自己值机索引	怎样选座位
【提取】行程缺失-如何手添	为什么我实名验证后没有往期的航班
什么是open状态	open票是啥意思
值机详情-未开放选座、什么时间开放选座	我是明天下午18点20的飞机，为什么今天选不了座位
【数据】已使用行程仍然显示未使用	你好，我有一个订单已经退票了，但为什么还一直显示未使用啊
【提取】行程缺失-如何手添	查不到我的行程
如何预约选座	已预约座位8F
姓名-认证非本人	身份信息已被认证
如何保存登机牌到iOS wallet（passbook）或安卓“桌面快捷方式”？	创建航旅纵横桌面快捷方式
什么是升舱	我购买了升舱 可以享受哪些服务
证件---修改证件	亲，我的身份证有变动，我怎么更改
机票---票价、余票提醒	查询订购的机票
乘机证件相关_成年人	哪些证件可以乘坐飞机
延误、取消	飞机延误了
机票---预订机票	如何预订本月19日的机票
乘机证件相关_未成年人	出生证明
如何购买快速通道	你好，机场是否有快速通道
接送机---如何申请接送机发票	你好，我的接机订单发票一直未收到
【提取】行程缺失-如何手添	一年半前去澳大利亚的航程可以添加吗
退票、改签	你好，我想改签，机票还是我之前的价格嘛
通用---咨询客服电话	我要人工客服
手机值机是否还需取票	我在软件值机后，可以去机场取票吗？
【提取】手添新版-廉航如何添加	怎么把春秋航空的行程记录添加到航旅纵横行程记录里
行程-索要发票、行程单等	我5月27日乘坐航班飞往绵阳，现在需要补打发票，如何操作
如何升级	升级pro
手机值机---为自己值机索引	手机选座页在哪
行李托运物品要求	护肤品超过160ml可以托运吗
退票、改签	如何改签
账户信息-如何修改密码	改密码
如何获取电子客票号	没有登机牌 电子客票号
如何查看行程	查询坐过的航班
未显示国际行程	国外的出行怎么查不到
证件-删除已添加证件	删除已认证的证件
退票、改签	退票怎么退不了
升舱如何退款	如果我在值机柜台直接升舱了 是不是就退款了
如何添加同行人	在哪添加同行人
通用---咨询客服电话	客服电话号码
证件---修改证件	Hi．我的护照怎么能关联上啊！
值机-值机选座失败	我这边不可以选座，显示不是本人行程
机票---预订机票	订机票
贵宾厅	怎吗才能到vip休息室
非本人行程无法值机	您好，为什么我办理值机，显示非本人行程，不能值机
退票、改签	您好，请问飞机票可以改签吗
接送机费用	预约接机会便宜一点吗
登机、过检时间	提前多久到机场
无法取消值机	值机取消不了这么办
无法取消值机	我的值机为什么没办法取消？
值机记录-变更或取消他人的座位	我帮同事值机，现在他想取消
航班动态咨询---其他	已经到值机时间了
认证-如何认证	怎么绑定身份证
非本人行程无法值机	帮别人值机后如何查看别人的电子行程单
抱怨	不管用
航班保护中	手机提示开启个人保护，怎么回事
值机-同行人添加数量限制	航旅纵横上只能选3个人的座位嘛
认证-如何认证	如何添加护照信息
结束语	好的，谢谢！
无法认证	证件认证失败
【提取】手添新版-廉航如何添加	我的飞行路程为什么没春秋航空的？
值机详情-未开放选座、什么时间开放选座	买机票多久可以选座
如何为他人值机	我给别人选座了
修改中文名	如何修改原来登记护照的名字，原来的名字写错了
飞机上物品遗失	您好，我的钱包遗失在客舱里了，能帮忙找一下吗？2019年7月13日昆明长水机场飞往北京的海南航空HU7112次航班
值机-值机选座失败	为什么前面的位置不能选？
预约值机-支持哪些行程	只有一段航班，为什么看不见我预约的情况了
手机值机---为自己值机索引	从哪里选座
行李超重	无免费行李额怎么办托运
QQ群进不去	加你们QQ为什么，还没有通过
值机-同行人添加数量限制	座位可以选四个吗
证件-删除已添加证件	我要删除证件
如何查看行程	请问一下，带的计算机可以上飞机吗？里面有电池，需不需要拆开看
手机值机---为自己值机索引	我怎样选座位
行李携带须知	飞机不能带什么
值机详情-如何删除常用联系人	如何取消联系人
如何查看电子行程单	怎么拿电子行程单？
航班取消-本人无法取消	我的航班取消了，我要改签，但值机不能取消，不能改签
值机详情-未开放选座、什么时间开放选座	什么时候可以开始选座？
【隐私规则】行程提取时间	你好，可以查到我一年前的国际航线信息吗
乘机证件相关_身份证过期	身份证过期了如何登机？
值机-值机选座失败	为什么11号重庆飞南宁办理不了值机呢
证件---修改证件	如何修改认证信息？
行李超重	买行李额
他人值机-部分航司儿童不支持办理	婴儿需要到柜台办理值机吗
打招呼	哈喽
如何为他人值机	我自己不飞的情况下，可以帮别人值机吗
【提取】行程缺失-如何手添	行程不显示
修改中文名	姓名和证件号不符怎么修改
值机-值机选座失败	为什么值机失败
通用---咨询客服电话	客服电话多少?
行李托运物品要求	水乳可托运吗
非本人行程无法值机	办理值机时为什么显示非本人
航班动态咨询---其他	航班动态中怎样查询呢？
值机-如何为同行人办理值机	如何两个同行人一起办理值机
行李托运物品要求	手机关机可以托运吗
通用---咨询客服电话	请问客服电话
行程无法添加	行程添加不了
如何添加同行人	怎样添加随行人家值机选座
常客卡---号码	我的常客卡号是多少？
未显示国际行程	为什么看不到香港行程
航班保护中	选座是显示信息保护
值机-同行人添加数量限制	为什么办理值机只能办3个人的
【隐私规则】行程提取时间	您好，查询2012年行程
值机-值机选座失败	为什么我的客票不支持手机值机
航班中转联程	我想问下中转不是同一班飞机要取两次票吗
修改中文名	名字改了怎么办
手机值机---为自己值机索引	你好，请问港澳台乘客可以办理网上值机么？
行李托运物品要求	请问300毫升的蜂蜜，可以托运吗
常用联系人的页面在哪里	常用联系人页面在哪儿
手机值机---为自己值机索引	在app里怎么选座啊？
登机流程	如何用航旅纵横登机
他人值机-部分航司儿童不支持办理	东航 想给孩子选座 怎么添加同行人啊
座位标志说明	买的是gy 1760的，不打折全额机票洛阳到，贵阳，但在电子选择座位的时候，很多都不让选，这是为什么？如果是这样，我还不如买三折四折五折的机票
如何修改乘机凭证邮箱	个人乘机凭证邮箱怎么改变
如何获取升舱发票	我在航旅纵横上升舱的费用怎么开具发票
值机-同行人添加数量限制	预约选座能添加几人
行程-索要发票、行程单等	你好 我怎么打印行程单
修改中文名	护照没办法添加，总是提示英文与中文不符
如何补打登机牌	我需要7月13日，从兰州到成都的电子登机牌。
行李托运物品要求	电脑可以托运吗？
机票---预订机票	怎么预订机票
发表点评---写点评时，打分问题	如何写点评
行李携带须知	可以随身携带的行李
清真餐素餐	我6月6日的行程想订素食，怎么定
值机详情-未开放选座、什么时间开放选座	何时开始选座
退票、改签	我没有退票
机票---预订机票	怎样订票
修改中文名	认证的名字错误，需要取消重新认证怎么办
如何查看行程	怎么用护照查机票
如何进入飞行模式	离线模式怎么开
未显示国际行程	我今年从多伦多去古的行程怎么没有显示？是加拿大航空。
抱怨	答非所问！
如何查看行程	怎么查以前的国际航班
无法取消值机	现在给我换的座位我不满意为什么取消不了？
提交技术尽快排除、关于系统bug问题	闪退
如何为他人值机	我怎么给我的家人订位子
行程-索要发票、行程单等	行程单打印
他人值机-部分航司儿童不支持办理	小孩能在手机上选座位吗？
通用---咨询客服电话	有电话咨询吗
无法认证	我每次认证都失败为什么？
婴儿乘机	2岁以内儿童有座位吗？
值机-值机选座失败	你好，我为什么不能选座位呢
【提取】行程缺失-如何手添	添加行程还没有加入
机票---预订机票	能买机票吗
机票---票价、余票提醒	怎么看之前的机票价格？
证件-无法添加新证件	添加不了证件
值机记录-查看自己、他人、同行人的座位	为什么我的座位号显示不出来
飞机有wifi吗	飞机上有没有无线
行程-索要发票、行程单等	请问行程单不见了可以重开吗？
未显示国际行程	国际航班没有行程历史记录
机票---预订机票	如果帮助别人买票
wifi租赁	如何预约WiFi
航班取消-本人无法取消	航班取消如何取消值机
结束语	好的，谢谢！
行李携带须知	化妆品托运有什么规定
添加新证件格式错误	为什么添加同行人总是提示证件格式错误？
如何获取电子客票号	没有电子客票号怎么手动添加
添加新证件格式错误	证件格式错误是为什么
行程-索要发票、行程单等	我想打行程单
手机值机---为自己值机索引	在app上怎么选座位
登机流程	第一次坐飞机不知道相关流程
行李托运物品要求	请问托运行李里能带3斤液体不？
手机值机---为自己值机索引	我怎么选坐
询问机翼、靠窗位置	什么座位靠窗
行程-索要发票、行程单等	你们这个可以打发票吗
值机-值机选座失败	我为什么选不了座位？
如何查询往返机票	去菲律宾买了往返机票，还需要什么
【提取】行程缺失-如何手添	我一同购买了儿童票怎么没有显示
未显示国际行程	BK3142航班信息咋查不到？
值机详情-未开放选座、什么时间开放选座	会在起飞前多久开放选座呢
取消值机-非本人操作被变更座位	为什么我之前选的位子会被占
值机-值机选座失败	非本人无法值机
证件&姓名-添加他人证件	其他人证件怎么添加
他人值机-部分航司儿童不支持办理	儿童同行人为什么不能值机
【提取】行程缺失-如何手添	我在前两天就购票了。但是航旅纵横显示没有
快递	T3航站楼是否有顺丰快递
如何查看电子行程单	如何查以前的行程和行程单
手机值机---为自己值机索引	第一次使用怎么选座位，没看到工具箱
【提取】行程缺失-如何手添	我的行程怎么没有显示
座位标志说明	灰色的是选过吗
抱怨	有用吗？
儿童独自乘机	无成人陪同儿童票怎么购买
机票---预订机票	请问查询机票以后，只能通过电话订票吗，能在线订票吗
值机详情-未开放选座、什么时间开放选座	你好，我购买的7月11日九元航空的机票，可以提前手机值机么，如果可以，提前多久可以。
如何修改常用联系人	常用联系人管理
行程-索要发票、行程单等	发票怎么获取
值机-值机选座失败	为什么无法值机
如何查看行程	可以查询值机记录吗？
机票---预订机票	订票时到最后一栏为什么点击进入不了下一栏
如何查看行程	如何查询半年前的订单
如何预约选座	在哪里预约选座
如何为同行人预约座位	如何帮别人预约选座
婴儿乘机	您好，我这个软件是给15岁的孩子下载的，他要去美国，为了出行方便，老师让下载的
取消值机-如何取消值机	选坐取消
航班动态咨询---其他	卡塔尔航空能查到吗
无法认证	添加新护照显示姓名冲突，没法添加
手机值机---为自己值机索引	3张机票可以同时值机吗
抱怨	没有解答问题
【提取】行程缺失-如何手添	13位电子客票无法提取行程
携带物品要求	医用功能性敷料可以托运吗
未显示国际行程	为什么我之前的国际航班没有在航旅纵横Pro上显示？
通用---咨询客服电话	客服电话是多少？
退票、改签	手机值机后 是否可以改签？
如何办理升舱	如何帮朋友升舱
乘机证件相关_未成年人	十六周岁以下的儿童可以用户口本登记
手机值机---为自己值机索引	你好，请问如何选座位
【提取】行程缺失-如何手添	手动添加行程
如何为他人值机	如何帮别人值机
照片在哪里	拍照在哪
证件-删除已添加证件	删除证件
行程-索要发票、行程单等	我需要行程单报销
如何查看航线图	航线图是要飞完了才能显示吗
