label	text
166	变更姓名
3	没有显示选座标志
3	我还用取登机牌吗？
113	行李事故索赔
3	人工
24	你好
166	是证件认证里的名字拼写错误
3	登机事项
24	你好
57	行李超过20kg
80	可以带上飞机的东西
147	航班因天气更改到第二天，航班公司是否会安排当晚住宿？
79	你好，请问一下，要托运可否手机上值机
57	如果无免费行李额
3	登机牌
37	瑞丽航空可以在线值机吗？
109	如何更改认证证件
14	卷发棒能带吗
3	哦，那你们不能计算吗？
128	自己怎么换座位
3	航空口令如何获得
8	如何删除自己的证件
28	取消选座取消不了
24	你好
90	机场雷达在哪里看
125	儿童票
115	天津航空公司能取消值机重新选座位吗
113	电钢琴托运损坏怎么办
3	工具箱在哪
56	机票改签之后没有显示，还是旧的信息。
56	行程没有更新
3	四川航空值机
24	你好
18	办理延误证明
1	改签成功了没
60	上海航空可以提前选座吗
14	可以带些药品上飞机吗？消炎药，大山楂丸，板蓝根，金嗓子喉宝
3	哈尔滨机场国行值机柜台在哪
3	飞行模式无法使用
3	住宿
3	人工
3	北京首都机场几个航站楼
6	你们有没有电话可以联系？
70	请问乘机凭证为啥邮件不发了呀？
3	多少钱
14	飞机上能带熟的咸鸭蛋吗
3	为何添加企业信息总是错了
148	未查到出行行程单
3	我的2015年前的没有统计 为什么
6	我要人工客服，
10	怎样办理升公务舱
16	大理机场+临时身份证办理
1	请问在别人手机上预定的机票在我的手机上可以改签吗？
38	机餐
84	我们一起6个人
3	临时登机
32	请问可以在哪能找到同行人的值机信息呀
96	为他人变更座位
3	100wh是多少毫安
3	为什么认证要微信支付密码
6	有电话可以打吗客服
3	行程亚航
24	在不？
2	学生的机票也可以在网络上购买吗？
3	没办法自行删
6	有客服电话吗
3	无法查询票号
3	说在哪儿选的找哪儿
3	托运
26	怎么帮朋友跟我一起预约值机
14	液体
3	手机验证
58	飞机座位靠窗
3	跟携程客服人工也确认过已经取消
24	你好
114	我预约的37A的座位，为啥现在成了44K了？
11	我已经预约选座但是儿童不能预约怎么办
3	无法选择怎么办
71	狗狗可以托运吗
3	航班信息
3	飞行模式
56	祥鹏飞机行程显示吗
9	接机服务发票开不出来
10	可以升舱么？
1	但是航班延误太严重了，有事不能等，所以没有乘坐，怎么退票
44	我这里显示非本人行程
24	你好
23	～有一张机票，张国柱的明天飞往长沙的11:40停飞了，要求取消选座
94	买了保险，延误4小时以上如何理赔？
71	托运一小箱海鲜可以吗
14	飞机可以带手拿小风扇吗
3	春秋航空
6	人工客服电话号码
56	app不能顯示我的行程
166	证件上名字写错了
3	值机是出发前
13	页面哪里自助选座位
14	阿胶膏可以带出国吗
71	国内旅行，航班托运行李中，能托运几瓶酒？
74	为什么我的证件号反馈无法认证
17	你好，怎么样打印行程单
10	如何升舱
15	原来朋友用我的手机注册的账号，我想重新更改一下信息
3	姓名和证件有误
3	但是说的退票成功
3	工具箱怎么进入？
3	工具箱在哪里
50	13岁小孩没身份证可以拿户口本吗
3	我今天下午的航班
219	如何将航旅纵横推荐给朋友
166	名字换了，请问怎么更新
16	南宁机场临时身份证办理
14	化妆品要带有ml标识的吗
166	我的姓名改了，身份证号没变，但是认证不了
3	工具箱在哪
3	请问我什么时候常客卡可显示积分
23	取消值机
14	笔记本电脑可以带么
200	需要签证吗
2	为什么我购买不了票
56	为什么没有当前行程了
83	机场电话
3	延误一小时补偿
89	机票报销用如何取
219	分享航旅纵横
3	只有孩子的户口页就可以是吧
5	为什么不能帮助同行者选座位?
96	在哪里取消为别人值机
3	为什么只有这2个座可以选
3	点开以后没有座位信息这一栏
3	有遣返第一时间告诉
65	怎么为他人预留位置
3	行程显示出错
49	我乘坐的俄罗斯航空 为什么不显示
28	手机无法取消值机
3	工具箱
13	在哪选座
3	已经发送了，需要多久能删除呢？
80	什么东西不能托运
30	国外飞国内查询航班
11	小孩值机
3	要修改的手机号被注册过了
63	行李托运费一公斤多少钱？
3	ZH4171
3	请问行程怎么兑换礼品
14	腊肉可以带吗？
23	怎么取消座位
30	查看一下我最近的订单
24	你好
3	为什么我的优惠券扫码不行呢
14	家乡味肉制品能带吗？
160	有电子登机牌还需要办理纸质登机牌吗
3	有什么办法可以解决？
28	我的值机取消不了
3	航旅登机牌
97	7月13日深圳去重庆的深航ZH9425需要申请一份素餐。谢谢
126	在国外的航班不能添加？
17	去年的机票怎么打印报销凭证呢
23	您好，如何取消值机
3	没有选坐
3	英文
142	手机要关机么
28	你们只能办值机，不能取消
17	你好，可以打行程单吗？
154	我的行程删除了，怎么可以恢复？
2	在这可以定机票吗
5	软件可以选应急们通道的座位吗？我怎么无法选择
6	你们客服电话多少
6	人工客服电话
57	行李额度
3	孩子14岁
71	喷雾能托运么？
3	办理乘机手续是指
84	为什么只能预约两个同行人的位置
24	你好
3	实时座位图没找到添加按钮
3	能不能听明白话？！
32	如何查看其他人的值机情况
5	请问为什么我不能网上值机
73	航班动态中怎样查询呢？
1	怎么退票
13	你好 怎么选座
73	有航班起飞提醒吗
58	我怎么选靠窗位置
3	非本人身份证
159	如何添加其他人证件
84	我们出行有6个人，我只能选三个人值机选座
113	行李箱托运损坏了怎么办
154	误删了很多行程
3	航班延误了，中转机票怎么办
3	而且也不能显示电子登机牌
3	2017年行程
3	人工
16	身份证读不出信息，如何办理登机
23	取消值机
30	怎么查以前的国际航班
80	飞机上不能带什么物品
13	你好！请问在航旅纵横上如何办理选座
28	我要取消值机，怎么操作不了呢
3	人工？
14	两部手机一个笔记本电脑和一个两万毫安充电宝可以带上飞机吗？
3	ca123
5	你好！为什么我值机时上面显示非本人不能值机
3	身份认证
11	我给3个人值机了还有一个儿童为什么值机不行
82	机票丢失怎么补办
71	用手机登机牌可以托运行李吗
35	请问我明天的行程怎么不显示？
3	机票价格
6	客服电话
61	如何删除联系人
3	如何补偿
24	在吗
56	行程不足
32	座位信息页在什么地方？
3	能删除再重新注册吗
46	找不到 常用联系人 页
14	飞机上能携带的液体数量
183	我竞猜赢了旅豆怎么没到帐
65	取消预留座位
11	儿童值机
59	请问北部湾航空行礼多少公斤内免费
13	手机值机在那里了
33	你们怎么回事
136	但预约选座点进去就显示网络异常
11	携带婴儿值机
12	可以帮别人选座位吗
33	你们再不改善那些低端小问题 客户都跑了哟
139	座位不可选是什么原因
3	一直无法显示
24	你好
3	我已经下载航旅纵横了
3	怎么换成上一版本软件
3	儿童座位怎么办理？
2	这个app在哪里买机票
84	航旅纵横上只能选3个人的座位嘛
17	怎么办行程单
86	你好。我孩子的衣服落在飞机上了
17	在哪开电子发票
71	卷发棒可以随行李托运吗
41	查询机票价格。
94	你好，如何购买延误险
24	你好
28	为什么值机取消不了？
3	我值机为什么显示不是我本人的形成
13	怎么选座
2	怎么查询机票预订信息
102	如何办理电子登机牌
3	刚注册进来
3	人工
3	Fdsfsdfas
15	你好！我原来的手机号已经注册过一次，我现在又换了一个新的手机号，我该怎么办理？
42	旧的护照的机票信息可以导入吗
11	小孩子不能手机选座吗
3	人工
5	请问长安航空为什么不能值机
2	如何订机票
63	托运狗狗多少钱
3	头等舱（A）是什么意思
6	人工客服
123	pro怎么下载
3	7.82E+12
3	显示常旅卡级别不对
3	24小时选座未开
3	工具箱选项在哪里？
73	能查到我的行程么
3	人工
17	你好，我想打发票
128	换座位
3	延期怎么处理
26	同行人选座
179	OPEN票怎么办理
53	只要下载pro版就可以最早看到2011年的行程了吗
17	机票发票在哪里打
24	有人在吗
233	网上值机约好位子后，还要办理别的吗？
161	帮朋友选座位后可以出电子登机牌吗
49	我买的泰国航机票，为什么没有显示呢
14	液体
28	取消座位，显示航空公司退款失败
3	人工
3	出票提醒
261	身份证消磁能坐吗
15	手机号丢了
3	拒绝添加
56	为什么不显示新的行程了
267	如何查看行程支持电子登机牌
11	小孩手机不能办理选座值机。怎么操作？
23	我要取消值机
3	长沙黄花机场有几个登机口
3	水果
134	验证码超次
180	看全球飞机航线图
60	怎么预选座位？
3	记录
3	问题不对
5	为何无法值机，川航
3	托运
3	不用带全本吧
227	升舱订单如何取消
14	飞机上可以带螺丝刀嘛
93	请问飞机延误了，手机上也值机了，还需要按延误前的准时时间去值机吗
38	购买餐食
3	水印
11	婴儿怎么值机
3	登机牌换不了了呢现在？
3	行李
17	怎么报销？
24	哈喽
3	酒呢
71	酒可以托运吗？
3	国外的往返有记录吗
28	我儿童值机取消了，为什么大人还不行
49	你好，你们这系统为何没有显示国际航班预订信息？
22	提示我非本人行程，不可值机
43	南航国际航班能手机值机么
65	我没有操作过值机，系统怎么给我选定了座位？
15	为什么我的手机号码改不了？
14	我带120润肤水和120乳可以带飞机上吗
37	澳门航空的机票可以在这个上面办理网上值机吗？
139	有部分座位不能选择，未到开放时间
23	需要取消订座位
3	选座
102	电子登机牌在哪
114	你还，买飞机票时已经预定了座位，那在航旅纵横上就不用在选座位了吗
240	旅豆如何兑换
3	跟团也可以自行选座嘛？
7	起飞前多久停止手机值机
24	您好
84	能添加几个同行人？
51	一般提前多久值机
102	航旅纵横的电子登机牌去哪了？
17	如何邮寄行程单
3	行李
2	怎么样订机票？？
3	航旅不能用了
5	为什么我选座时显示非本人航班？
3	麻烦尽快给我确认
3	航班取消了然后怎么办
3	邮件地址
74	行程列表需认证才能看，我由于上述原因不能查看行程
6	没有人工客服吗？
106	神州专车接机司机联系不上，关机。如何退款？
216	行程一直显示使用中
3	上面写的开放
3	航班取消，无法更改值机状态
128	调换座位
2	买机票
13	工具箱的手机选座在哪里
24	你好
3	怎么看是不是头等舱
25	提示证件已被其他账号认可
71	阿胶糕可以托运吗
69	怎么查自己的身份证是否订了机票
16	临时身份证明
126	不是，要添加行程，查看航班状态，为什么添加不了。
37	想问一下国航航班可以办理值机选座吗
11	小孩的要怎么值机？
3	为社么
3	工具箱在哪里
3	舱位
3	这是小孩的，没法取消
5	为什么不能手机选座
35	为啥查不到我明天得行程
13	怎样才是选座成功
12	怎么帮他人值机？
3	显示未选座
56	只能添加自己的行程吗？
49	你好，为什么我能查到国内的行程，查不到国外的
7	看不到选座这一项就是还没开放选座吧
17	发票
82	登机牌补打
12	我不是乘客可以帮别人值机吗
196	Dz6234在杭州t1还是t3
10	我怎么帮朋友升舱
3	账号找回
3	如何办理
71	沐浴乳可以托运吗
3	航旅纵横那里查看工具箱
3	没安检显示已安检
66	里程兑换
58	25排靠窗吗
11	去香港儿童可以选座妈
56	行程查不到
113	行李破损
17	补打发票怎样
3	可以更改承运人么
11	山东航空办理儿童值机
40	手机值机后，能在机场换到纸质登机牌吗
71	行李箱托运能带面膜吗
23	取消值机
166	在飞猪网买的机票名字最后一个字输错了能改吗？
74	认证的姓名和身份证不一致
6	咨询电话是多少
51	转机时间和到达时间不少于多少小时
14	飞机液体可以带嘛
13	怎么可以选座
3	你好，买票之后，又想带小孩出行该怎么办
3	升舱一直显示等待中
13	如何选座
0	如何删除同行人信息？之前一起选过座位
57	行李限额
3	电子登机牌
3	有无线曾么
33	你个垃圾
3	工具箱在哪找
3	邮箱收不到登机牌信息，为什么
47	春秋航空的航旅纵横为什么不显示，没有合作关系吗？
3	客票号9992102226084
57	航空公司一个可以带几个行李箱
3	咋么退钱
285	行李转盘号查询
51	值过机了，起飞前多久还可以托运行李
3	没有其它方式吗
11	婴儿值机
37	首都航空可以在线选座吗？
92	认证提示认证格式错误怎么回事
3	泰国狮航
5	为什么手机不能值机？？
3	俄航空的怎么看不见出行信息
57	20寸行李箱可以带入客舱内么
158	如何打印登机牌？
3	你好，我未出行的机票，被替换成了其他人的姓名，怎么回事
94	航班延误四个小时有赔偿吗
117	南京禄口国际机场失物招领
86	但是找不到界面
3	携程上购机票付费后多久才能收到信息?
50	儿童可以用户口本登机
3	9.99243E+12
127	军用迷彩背囊能随身携带上飞机吗？
11	带婴儿乘坐飞机，不能手机选座吗
5	我不能值机，朋友可以了
3	您这边可以帮我看下吗
160	办理了电子登机牌还能打印普通登机牌吗
11	小孩无法添加为同行人怎么办？
3	你们只有QQ群吗
175	到机场客服处租轮椅吗？
10	如何升仓？
3	可以买吗
3	登陆不了
32	值机查询
203	机票身份证号码对的名字不对能登机吗
3	错
3	怎么回事呢
23	如何取消手机值机
2	怎么购买机票
14	洗面奶可以带吗
3	什么原因？
3	你好，手机不支持NFC，能开eID吗
92	证件格式错误
3	选座
23	取消我的值机
17	为什么我的行程单还没打印出来
13	请问在哪里选座位
87	什么情况能把之前选好的座位换成其他座位
3	这趟不能选吗
33	我要投诉！
5	为啥值不了机
139	手机值机  座位上有锁。
3	航旅纵横第一次使用，怎么进行账户充值呢？
12	我要如何帮别人值机选座
3	OPEN
232	我选的6D的是不是经济舱的位置呀？亲
1	去年买的票没使用，可以退吗？
3	提前几天能看到未来行程
3	在手机上办eld识别身份证怎么不成功
23	怎么取消值机
13	如何给未成年子女值机
56	7月14日乘SC8065，为什么查不到行程？外方统一订票。
236	什么联程机票
24	你好
33	尼玛币
3	同行的提交了升舱服务
3	请问2019年7月9日17:05-18:10西双版纳飞昆明，航班号8L9909，手机值机时航班号是多少
3	什么工作人员操作
6	人工客服
33	等于没说
3	点了也取消不了
5	为什么已显示值机状态，但又不能手机值机
3	增加别人
3	已改乘其他车辆，赶飞机。
107	航旅纵横和航旅纵横Pro有何区别？
264	已打登机牌如何取消值机？
17	行程单打印不了
14	可以带洗头膏嘛
3	国际呢
3	前一段已值机了
3	商务舱
3	点了没反应
3	在身份认证时，要求用微信或支付宝
5	请问明天的6120航班为什么还不能值机？
6	在线客服
14	行礼箱可以带电吹风机吗？
3	你好   我四月十四日由青岛飞香港、再由香港飞伦敦 ，怎么没有积分
7	选座什么时候正式开放
5	为啥有时不能值机？
5	这个办不了值机，是什么情况？
84	我在智行上帮四位朋友买了四张机票～为什么不能先预约座位呢～
55	东航北京头等舱休息室电话
3	我给小孩取消了，可现在提示我没成功
2	怎么购买机票
72	添加联系人
23	取消值机
14	蓝牙耳机可以带飞机上不
3	如何看去银川几次
71	托运可以带液体多少毫升
3	没找到
14	上飞机可以带几个手机
5	为何手机不能选座
56	可以添加多个人查看行程吗
22	选座时说我不是本人
28	为什么儿童值机无法取消？
24	你好
3	南方航空每个礼拜有多少趟去台北桃源的航班
26	如何为同行人办理选座
3	订错票
2	纵横航旅这上边不能预定机票吗？
11	请问父母能帮11岁孩子在手机上办理国际航班的值机吗？
3	手机电池
3	东航
3	你会不会看问题
3	取消了，为什么又另外预留了？
239	南航会员卡绑定
66	兑换里程
14	充电宝可以带吗
14	充电宝最大能带多少毫安
40	在手机上值机了，到机场就不用取票了吗？
17	发票怎么申请
17	我需要机票的报销发票
3	面部和证件合影发到哪里
125	婴儿乘机规定
6	有电话咨询吗
8	删除旧护照信息
3	Open票
128	只有调换座位和取消执机没有取消座位按钮
14	有汤的小龙虾尾可以带上飞机吗
14	化妆品能带上飞机吗
3	工具箱在哪儿
14	携带液体要求
153	怎吗才能到vip休息室
3	😂😂😂
85	账号注销不了
3	航班记录
3	你好孩子的可以同一个电话出
220	一个手机号只能认证一个证件吗
7	选座啥时候正式开放
3	那个eid，可以在首都机场T3用么？
14	花露水和香水可以带吗
98	已添加同行人 但值机不了
7	我想问一下明天的ca409何时可以办理手机值机
14	昆明去泰国的飞机能带白酒吗？可以带几瓶？
102	您好，我的电子登机牌怎么看
14	你好！充电宝能带多大？
25	我的证件显示被其他账号使用，怎么办
3	化妆品
3	国际行李
6	我需要联系人工客服
33	投诉你！
3	人工
31	行李托运两个人的限额可以一起用吗
13	怎么选座
23	取消值机
113	行李箱损坏怎么办
166	440513199710024026 陈悦燕 名字输错
3	电话
6	人工服务
53	2009年的行程看不到吗
57	行李可以带洗发水吗
3	我的历史记忆录
30	怎么查询航班信息
6	我要人工客服
21	护照怎么绑定
2	我如何在上面购票？
11	儿童怎么选座位？
99	身份证过期怎么办
6	人工客服
227	我办理了升舱，怎么取消，有人工电话吗
3	儿童可以注册吗
6	有在线客服嘛？
73	航班为什么会取消
24	您好
56	使用过的航程还可以添加么
23	我能取消选座吗
13	如何选座
2	能否购买机票？
267	海南航空支持电子登机牌吗
84	我们4人同行，为什么预约值机只能3人？还有一人怎么预约值机？
2	app如何买票？
6	客服电话多少？
28	不能取消值机的原因是什么
13	机票如何选座
158	还可以打印登机牌么
24	你好
41	查机票
14	湿巾能带吗
57	行李运输是多少一公斤
6	客户热线多少
3	关注的航班显示当地时间是什么意思
74	什么都不能认证成功怎么办
17	发票怎么打
3	在哪订
3	工具箱按钮在哪里？
24	你好
1	取消行程
3	MU9755   14号航班飞香港
3	港澳
55	厦门航空客服
3	人工
3	为什么会有这个行程？
3	我是 t几
71	坐飞机可以托运多少液体
56	为什么我在携程订的机票在航旅纵横中没看到
3	人工
134	手机值机我收不到手机号验证码
65	找不到预留座位
3	名字打错了一个字怎么办
13	我在手机上办理了值机
201	孕妇优先登机
166	如何修改原来登记护照的名字，原来的名字写错了
56	如何添加行程
21	军人证件怎么添加
60	为什么页面上没有预约选座
75	我要预约儿童餐，素餐怎么做？
3	认证成功，就是有这个行程吗
24	你好
3	我怎么查不到
85	注销账号
38	餐食
107	pro版区别
60	怎么预选座位
3	常用联系删除
115	可以值机多少次？
3	为何会出现
2	这个app上能购买机票吗
3	有了电子登机牌怎么进站
23	取消座位的问题
14	可以携带多少容量的香水上飞机
3	怎么更改设置
91	相关错误是等我把验证码输完之后，进入下一步，结果显示，我的行程处于保护状态，我的详情不能被我自己查看。
74	为什么我的所有认证都失败了
161	请问可以帮朋友值机出电子登机牌吗？
3	悉尼要怎样选择
128	选完座可以改吗
231	认证护照需要几天
3	在这里办理完直机可在在机场补登机牌吗？
25	身份认证被占用
226	飞机上有没有无线
123	下载pro
33	这是什么回答
114	既然不能保证我的座位，那你们提前预约值机有啥意思呢？我已经给朋友发送过座位了，现在岂不是很难看？
5	不能值机
160	我想问下电子登机牌可以换成纸质登机牌吗
3	【海尔】【孙鹏翼】2019-06-20 10:05飞11:35降SC4662上海虹桥T2-青岛，票号324-4539175765已出票。
3	口令
24	你好
3	zipper
31	公务舱托运2件行李不超过30公斤即可，对吗？
6	客服电话多少？
24	在？
12	我帮家人买了两张票，我可以帮他们选做吗
3	按照那个操作了，不行
13	你好！请问怎么选座？
135	如何打开飞行模式
122	没有登机牌 电子客票号
71	可以带雨伞托运吗？
84	你好，通行5人，如何同时选座
99	身份证过期怎么办
51	提前多久到机场
56	这么没显示行程日期
66	里程兑换升舱
2	如何查询本人能不能买飞机票
72	香港回乡证怎么添加常用联系人
56	为什么没有显示回程飞机行程
12	怎么帮助别人值机
49	为什么我的国际航班没有在行程里
74	我的证件之前在另一个手机上登录过，我现在换手机了，怎么操作？一直显示我不能认证
63	为什么我没免费行李？
3	我没订票
109	亲，我的身份证有变动，我怎么更改
16	临时身份证机场能否办理？
11	如何帮儿童选座？
3	人工
128	怎样更换选座信息？
3	能邮寄吗
56	我一同购买了儿童票怎么没有显示
63	国泰航空行李托运超重多少钱一斤
213	怎么改常用乘客信息？
3	这是我自己的行程
3	没有这个预定啊
84	我们一共4个人，已经给三个人选了座位还有一个怎么选
3	忘记了我的登录名
60	怎么预约选座
60	怎么预约值机
2	可以买票吗
26	同样航班，我朋友已经值机好了
131	国际航班延误赔付
3	app能否预定
247	我明天的飞机怎么现在显示登机
53	如何显示以往全部行程
3	更改邮箱
17	报销机票怎么打印
24	你好
56	热力图中我北京已点亮，为什么行程中没有该信息呢？
14	可以带香烟吗
94	怎么购买延误险
72	我添加常用人信息时。儿童的出生证明添加不成功。
3	登机口变更信息推送迟缓
6	客服人工台如何联系
3	升舱功能
124	帮别人值机显示没有行程
24	在吗？
3	让输入凭证号码
73	想查一下这个身份证啥时候起飞
13	在app里怎么选座啊？
166	改名
154	不小心删除行程，但是是忘记行程单了
17	在去哪网购买的机票，可以在机场打印行程单吗
26	如何帮朋友选座
71	护肤品超过160ml可以托运吗
3	行李延误
63	怎么在天津航空官网上购买行旅托运费
33	不管用
3	人工
3	离线模式
51	最晚托运时间
3	照片
3	怎样设定以前的航班信息
7	系统提示今天早上6点开放选座，为何到现在都不开放
3	人工
3	能给几个人选
73	7.1号到贵州铜仁凤凰机场现在可以购票吗？
59	He|l0，GS7900的经济仓，行李箱限额多少？谢谢！
23	取消选座
91	办理值机总提示开启行程保护
17	我要报销
6	有人工服务吗？
12	怎么帮人值机
139	为什么有的座位选不了
56	我的行程为什么没有显示？
16	机场办理临时身份证需要多久
17	报销凭证
91	我要手机值机说我自己开启了行程保护无法查看行程
21	添加护照
49	国际航班可以显示吗
3	人工
0	如何删除其他乘客信息
3	？
3	不是同航班
102	电子机票在哪里
98	我要为别人值机 为什么没有+？
13	如何选坐位？
14	洗衣粉能不能坐飞机
24	你好
5	选不了座怎么办
5	为什么我不能手机值机选座位
5	为什么我值不了机
3	请问我帮别人值机，如果把他的身份证号输入错误了，还能正常办理值机吗？
13	怎么选择座位号
3	值机器
73	为什么运城到深圳的飞机现在也不飞
1	因飞机延误我要退票怎么解决
134	验证码超出限制
3	9.99E+12
17	发票
3	电子客票
57	20寸的行李箱有多大
30	怎么查航班
1	改签
10	这个可以升级仓位么？
278	飞行计划在哪看
3	。
3	我现在的版本里面，没有工具箱，什么情况
3	这是啥情况
21	绑定护照
6	人工客服
17	行程单要如何获取？
7	会在起飞前多久开放选座呢
5	为啥办不了值机
15	修改手机号码
13	怎样手机选座
3	我办不了
117	失物招领
51	什么时候可以取机票
76	行程改了为什么还在更新
167	行程审核需要多久
3	电子登机牌
3	哈尔滨机场的值机柜台在什么地方
6	你们的客服电话
41	如何查询联航的机票座位等级
3	就是我自己的
84	同行三人网上选坐，名字后面没有+号
3	经停
3	航线图怎么换颜色呀
64	第一次坐飞机不懂怎么办
71	托运宠物
24	你好
3	微信如何反馈
3	厦航里程如何积分到明珠卡
3	哈尔滨机场吸烟室
11	如何为儿童值机
42	护照可以国内登机吗
1	显示该航班已取消
35	我的航旅纵横上怎么没有收到未来行程
19	好吧
15	想知道以前的行程 但是手机号换了
55	厦门航空的客服电话
18	延误证明
32	我的选座完成了吗？
3	取消不(;｀O´)o到
3	人工
3	这是选成功了吗？我不太清楚第一次搞这个
102	怎么办理 二维码值机啊
131	飞机延误到晚上了，现在让通知正常值机？
102	电子登机牌在哪里
139	如果座位被锁定，应该提前告知，怎么还能让预选。
24	你好
15	更换手机号
11	我儿子的为什么不能值机
168	我想问行李托运是下飞机之后就可以拿吗
136	提示系统异常
3	选座不是你们给选的
3	CA1307为什么显示快要起飞了？短信通知我是延误到了凌晨5点
6	我需要人工服务
3	我需要取票吗
16	没有身份证怎么办
139	为什么有的作为不等选？是锁的样子？
17	机票得发票
129	我是经济仓，可以选第六排座位不
14	请问可以戴发簪上飞机吗
24	在吗
32	如何查看值机信息
30	请问一下，带的计算机可以上飞机吗？里面有电池，需不需要拆开看
37	澳门航空的可以网上选座吗
64	第一次做飞机因该怎么办
2	如果帮助别人买票
31	廉价飞机有免费行李托运吗？
57	一个人可以带多少行李
123	怎么升级pro版
5	为什么无法值机
3	航行记录
3	如何查航班准点率？
5	你好，我想问一下为什么我值机值不了？
11	儿童怎么办理值机
85	可以注销账户后，重新注册吗
74	为什么微信认证不了
5	问什么海南航空的无法值机？
1	我要改期
3	ka636
3	座位数字从小到大的飞机从前到后对吧
47	请问国外廉航的航班号无法添加怎么办？
3	你好，我的行程有一个不正确
24	你好
51	航班前多长时间可以值机
110	怎么加入同航班群聊
28	现在值机了又取消不了
3	找不到航班
3	知音
10	怎么升舱
42	能用护照买机票吗
3	哈
181	未成年可以在没有监护人陪同下乘坐飞机吗
56	我的行程不翼而飞了
55	东航客服电话号码是多少？
71	化妆品可以托运吗？
56	国际航班导入
0	如何更改已储存的值机人信息
56	我的行程为什么显示不出来
3	已办理值机 未显示
45	在哪里加入同行人
19	好的，谢谢！
3	已经是最新版了
126	怎么添加不了行程？
79	我办理了订位还能托运行李吗
11	我的孩子怎么一起手机值机？
29	为什么无法预约值机了
43	航旅纵横支持国航，南航，东航手机值机吗
3	接机延误
13	如何在线选座位
3	我想把前面的行程，积分补登，该怎么做
3	实时飞机轨迹
3	如何加盟司机
22	为啥直接显示非本人行程无法直接
2	我的机票定了吗
46	常用联系人页面在哪里
6	人工服务
6	人工服务
3	人工
12	请问怎么增加别人的航班，为他人选座
7	而且现在已经正式开放选座了，选不了
3	优惠卷
7	什么时候开放
40	预约完选座 还可以去柜台打印登机牌吗
14	20000毫安充电宝可以带么
3	为什么显示预约值机
13	点击哪里选座？
60	怎样提前选择座位号
44	提示非本人行程
12	怎么查看帮别人的选座
252	天气
13	您好！怎么选川航3U8878航班6月23日的座位号？
3	最多可携带几条
214	为什么我预选的座位会调整
168	怎么托运
30	帮我查一下航班
5	同行的都能值机了，为什么我的不能，
3	今天发现提示我的eid失效
195	我老公的认证弄成我的了，怎么取消呢
84	预约选座能添加几人
209	往返机票在哪查
86	6月18日早飞往成都的cz 6161航班，座位号36d，有手机是落在座位上，怎么去认领丢失的东西？
1	想要改签可以吗
3	3.24453E+12
6	咱们客服电话多少
28	为什么无法取消值机
135	进入飞行模式
32	座位信息在哪
247	航班信息错误
5	怎么无法办理网上值机
65	我被莫名选了座位是怎么回事？
3	再带上出身证明，不会影响登机吧？
33	衮
12	如何帮别人值机
164	你会什么
14	粉底液能不能直接带上飞机
3	出境航班
3	充电宝
24	客服您好
3	是自动提取的，还是要我自己去寻找？
14	剃须刀可以携带不
17	行程单
6	人工服务
3	人工电话
3	截图
3	ca4539
175	老人行动不便，要租轮椅
3	为什么同样的航班舱位图不一样？
3	如何索要机票
56	为什么有些机票搜不到了？
17	莫斯科机场哪里可以打印国航的行程单
3	航旅纵横的工具箱在哪里
49	我的国际航班信息为什么没有显示
2	航旅纵横卖机票吗？
13	出票了在哪选座位
3	防晒喷雾
23	没有取消座位选项
184	航班预警什么情况？
3	人工
37	美国航班可以值机吗
6	有没有人工服务？
30	怎么查看自己买的是不是里程票
3	怎么联系呢
207	团队机票能值机吗
13	开放选座时会给消息提醒吗？
182	我的钱包在哪里
71	你好 请问ipad可以托运吗
3	电子登记牌
3	能查询我老婆的登机纪录吗
33	你死了
122	查电子客票信息
94	保险在哪
3	里程卡
3	收到
7	何时能选座？
12	可以帮其他人在我的手机上值机吗
56	我22号的票已出，怎么我这里看不到呢
3	人工
41	如何查看机票种类
14	日抛隐形眼镜可以带么？
21	请问可以帮我添加这个证件吗
2	在机票搜索上，怎样买票
30	如何查看我未来的行程
12	我想问一下如何帮别人在这里直机
157	为什么无法行程验真
13	请问学生没有持户口簿可以在这个软件上办理值机业务吗？
13	手机选座在哪里
63	为什么这躺飞机没有免费的托运
41	怎么查看机票
13	我想选座
33	加了qq
3	飞行模式没有信号
5	我是值机不成
140	机票验真
73	KN2927是否延误
49	国际航班怎么没有显示
31	除了托运行李外，还可以带几件行李上飞机
3	联系人
46	常用联系人界面在哪
3	电子版行程单
6	有人工客服嘛
57	登机箱多大
17	如何打印行程单
3	17点20分飞到石家庄的是哪个航班
59	祥鹏航空行李携带上机的尺寸？
3	哈尔滨机场
102	你好，电子登机牌在哪里获取
3	VIP
161	可以帮朋友出电子登机牌吗？
80	飞机不能带什么
45	怎么添加同行人
14	雨伞如果放在行李箱里需要拿出来安检吗？
21	添加证件
60	提前预约值机
3	国内票证件
3	怎么添加航旅卡就说我密码错误
3	北京首都机场的国航值机柜台位置
86	托运，行李被打开，丢了东西。
13	如何选座位？
94	飞机延误险有用吗
14	刮胡刀可以带吗？
3	？！？！
56	关注列表里的航班没了
3	只有我朋友一人 我们没有同行
109	：换新护照信息怎么处理？
5	已经开放值机了 为什么我不能值机
3	遗留证件
3	我也想问一下保存下来的登机牌是否用
3	充电宝20800
3	是自动提取的被我删除了
56	怎么查不到飞机订单
11	儿童怎么选座
12	自己不出行，为他人选座
28	我是在航旅纵横值机的，为何在取消值机时说我是在其他渠道值机的？
